V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
1187	SMED30007456	60	321	15.4921	17.25883	16.94302	16.5647	SMED30007456	58	321	13.85144	11.56098	14.88169	13.4314	-0.302502385731636	0.0652103839442323
1188	SMED30007468	1379	2010	2.74498	5.75046	9.42555	5.97366	SMED30007468	1373	1699	2.11344	4.02758	2.46923	2.87008	-1.05752417595309	0.244997652097634
1189	SMED30007486	1199	1621	10.9758	10.82804	16.73223	12.8454	SMED30007486	1335	1621	9.58825	12.50143	9.43951	10.5097	-0.289530327741629	0.363771548279065
1190	SMED30007493	2223	2664	31.04376	29.16736	26.05556	28.7556	SMED30007493	2316	2663	16.25094	21.63489	20.03035	19.3054	-0.574838493954841	0.0121356680200865
1191	SMED30007495	134	321	14.98335	19.31066	28.34134	20.8785	SMED30007495	133	321	21.76657	18.69984	11.83369	17.4334	-0.260164103560973	0.524497669419308
1192	SMED30007495	1709	1921	8.70313	18.12485	13.13166	13.3199	SMED30007495	1741	1921	14.47639	11.56851	10.59846	12.2145	-0.124988443166441	0.736119246594793
1193	SMED30007496	5884	6224	12.91168	14.01122	18.48546	15.1361	SMED30007496	5920	6225	15.07391	15.8279	17.58036	16.1607	0.0944961644084698	0.623386516804994
1194	SMED30007511	120	429	2.61094	3.41538	6.83646	4.28759	SMED30007511	114	489	4.82204	2.49254	2.08851	3.13436	-0.451996063460368	0.504328690861133
1195	SMED30007512	3527	3806	9.72947	11.14791	8.13374	9.67037	SMED30007512	3541	3806	10.37843	10.13349	10.66041	10.3908	0.103663738198173	0.496346586901982
1196	SMED30007515	537	825	15.65167	17.52843	23.08203	18.754	SMED30007515	553	826	13.34076	14.23889	13.07169	13.5504	-0.468862897991879	0.14170826926478
1197	SMED30007527	1050	1595	8.68138	10.26749	9.5513	9.50006	SMED30007527	1098	1595	14.1896	7.20437	7.44225	9.61207	0.0169105297747497	0.965812247938236
1198	SMED30007535	448	672	5.40054	5.72534	6.6265	5.91746	SMED30007535	471	674	9.86747	10.55352	6.52365	8.98155	0.601986392126959	0.123438973258845
1199	SMED30007543	8518	8969	16.40347	28.71526	26.29048	23.8031	SMED30007543	8565	8896	12.96014	13.86254	13.57439	13.4657	-0.821860246609806	0.11029671981239
1200	SMED30007544	178	523	11.95033	12.5216	19.42106	14.631	SMED30007544	227	507	8.87329	8.22357	7.98974	8.3622	-0.807073924145123	0.118984749976635
1201	SMED30007546	1081	1378	4.10913	5.02173	6.95765	5.36284	SMED30007546	1109	1379	4.18118	3.81092	4.33039	4.1075	-0.384736636110846	0.271780903245237
1202	SMED30007555	50	822	27.72318	30.90137	34.55059	31.0584	SMED30007555	111	823	21.82458	29.99631	23.03327	24.9514	-0.315862743853077	0.135292881322205
1203	SMED30007557	741	1042	16.13555	14.61573	18.32053	16.3573	SMED30007557	782	1042	36.94368	27.34125	24.92749	29.7375	0.86234873561265	0.0578424569489194
1204	SMED30007561	3278	3876	13.27712	9.29959	13.30406	11.9603	SMED30007561	3347	3876	7.64698	10.3496	9.01247	9.00302	-0.409772647397753	0.144427288644771
1205	SMED30007572	1064	1269	7.89348	13.23579	11.48404	10.8711	SMED30007572	1094	1268	7.46279	8.12268	6.6854	7.42362	-0.550303159031994	0.152386566633702
1206	SMED30007577	1840	2280	18.54995	25.66303	34.69231	26.3018	SMED30007577	1961	2259	23.15284	19.1144	19.97532	20.7475	-0.342224028415267	0.356604388760584
1207	SMED30007581	2460	3026	12.21304	11.48255	19.66926	14.455	SMED30007581	2491	3025	9.18484	12.06464	7.46493	9.57147	-0.594756190814747	0.195734545632348
1208	SMED30007586	654	1062	5.00412	6.48502	5.66891	5.71935	SMED30007586	665	1062	5.13916	5.81401	7.92838	6.29385	0.138091600529583	0.585768584505803
1209	SMED30007593	236	540	13.10304	12.35916	14.23816	13.2335	SMED30007593	246	538	4.76596	5.49438	6.84581	5.70205	-1.21464208138157	0.000818372826371384
1210	SMED30007604	734	1141	2.81282	3.85005	4.41042	3.6911	SMED30007604	725	1174	9.66785	6.81394	4.73651	7.07277	0.938224523057107	0.131023255340612
1211	SMED30007610	1153	1381	4.9511	6.84665	7.11388	6.30388	SMED30007610	1156	1381	9.09506	6.18772	6.3329	7.20523	0.192804411710674	0.486477446750251
1212	SMED30007618	2261	2790	18.59484	23.10823	32.27332	24.6588	SMED30007618	2290	2790	18.16934	16.56196	14.63725	16.4562	-0.583471361055519	0.172153022944985
1213	SMED30007634	43	384	10.83936	11.78023	6.947	9.85553	SMED30007634	21	384	13.54601	10.04161	8.45	10.6792	0.115798213777251	0.716236031581707
1214	SMED30007646	254	634	5.9187	6.03798	7.221	6.39256	SMED30007646	385	619	3.76492	4.13591	4.74285	4.21456	-0.601011774849228	0.0161744789112049
1215	SMED30007662	4863	5259	8.43165	10.71508	11.4142	10.187	SMED30007662	4924	5259	4.96629	3.24492	3.86796	4.02639	-1.33917042552106	0.00826093498728777
1216	SMED30007664	155	341	10.93719	13.45905	14.80769	13.068	SMED30007664	191	339	4.31416	4.48059	7.05438	5.28304	-1.30659812162559	0.00665210045612227
1217	SMED30007667	123	389	9.69246	13.27883	13.69366	12.2216	SMED30007667	121	389	9.69992	10.05241	4.9361	8.22948	-0.57055999063888	0.132307491238324
1218	SMED30007673	856	1059	20.33263	25.73171	32.58428	26.2162	SMED30007673	872	1059	20.08323	21.02425	17.62475	19.5774	-0.421269405344758	0.195621808253963
1219	SMED30007674	485	698	1.62266	1.64905	1.85011	1.70727	SMED30007674	236	833	3.9826	2.11911	3.25314	3.11828	0.869059243284063	0.118927295834591
1220	SMED30007679	2378	2729	9.90568	11.17295	11.17219	10.7503	SMED30007679	2458	2846	12.95521	5.83719	9.93399	9.57546	-0.166963220393302	0.629125015300681
1221	SMED30007712	366	911	9.87117	11.75372	13.51746	11.7141	SMED30007712	324	1117	21.92111	23.93382	27.39764	24.4175	1.05966938121483	0.00440900726285296
1222	SMED30007712	3239	3918	17.48181	25.88805	25.65797	23.0093	SMED30007712	3281	3913	11.37144	13.8395	12.85138	12.6874	-0.858820642609043	0.056831558565379
1223	SMED30007725	197	611	6.7746	8.65486	12.46783	9.2991	SMED30007725	99	625	53.87619	44.50245	35.90811	44.7623	2.26712116860474	0.0139280216084228
1224	SMED30007727	102	906	21.02282	23.45418	25.55801	23.345	SMED30007727	437	906	12.23301	12.6632	8.63778	11.178	-1.06245150846676	0.0026587432883339
1225	SMED30007734	1036	1437	4.53221	3.57018	8.07159	5.39133	SMED30007734	1092	1394	2.83945	3.7219	3.33944	3.30026	-0.708061531874064	0.264127304761526
1226	SMED30007741	177	402	5.19386	5.11407	6.11381	5.47391	SMED30007741	166	419	15.17898	9.20675	5.85086	10.0789	0.88069457353487	0.232276231615752
1227	SMED30007742	1068	1595	6.89242	7.9634	9.32525	8.06036	SMED30007742	1120	1595	7.17499	7.12371	7.61687	7.30519	-0.141922478869676	0.396386934511399
1228	SMED30007747	1440	1733	3.29627	3.43859	4.92853	3.8878	SMED30007747	1474	1733	2.3096	2.3167	2.72575	2.45068	-0.665771889176833	0.102070814311798
1229	SMED30007769	642	835	11.59814	10.12561	17.33184	13.0185	SMED30007769	652	835	8.85321	9.07455	7.71812	8.54863	-0.606798091912866	0.175128190315699
1230	SMED30007772	2944	3168	15.44823	17.07096	27.44092	19.9867	SMED30007772	2974	3167	17.54668	21.55639	14.61055	17.9045	-0.158718058053169	0.65801732393654
1231	SMED30007783	1428	2009	11.29308	12.87686	10.14354	11.4378	SMED30007783	1436	2009	21.51845	11.87349	8.14853	13.8468	0.275743023417098	0.60935397869626
1232	SMED30007786	583	900	19.13861	16.44401	22.48463	19.3558	SMED30007786	631	900	12.20462	13.26721	10.02009	11.8306	-0.710242694127688	0.0306950404272514
1233	SMED30007788	1542	1771	3.34548	3.85121	3.59721	3.59797	SMED30007788	1533	1781	9.25894	8.3602	11.6651	9.76141	1.43990639746875	0.0226921497373495
1234	SMED30007788	2742	3127	7.07603	8.86021	10.74735	8.89453	SMED30007788	2700	3124	7.16211	5.6415	6.89158	6.56506	-0.438110176996731	0.146141665430334
1235	SMED30007789	531	724	5.63137	11.05899	18.4049	11.6984	SMED30007789	528	725	8.69157	7.17581	8.61005	8.15914	-0.519822224133482	0.440288299483497
1236	SMED30007801	1304	1578	12.05698	16.28754	15.06929	14.4713	SMED30007801	1319	1578	9.41817	15.59559	11.47065	12.1615	-0.250873347453216	0.361509776360906
1237	SMED30007804	531	1081	6.73054	7.44282	9.43356	7.86897	SMED30007804	559	1080	7.25487	7.48003	7.50783	7.41424	-0.0858759919859012	0.631195341399848
1238	SMED30007809	3043	3335	9.29433	8.54416	13.89694	10.5785	SMED30007809	3101	3333	5.71791	7.26892	4.17764	5.72149	-0.886672261963257	0.0817003433108704
1239	SMED30007824	3420	3782	18.34288	21.60068	23.77943	21.241	SMED30007824	3446	3775	21.86676	21.54499	19.37214	20.928	-0.021417242089865	0.870661341793671
1240	SMED30007829	836	1282	16.31728	23.24105	33.65574	24.4047	SMED30007829	874	1282	13.48453	14.21519	9.50936	12.403	-0.976469899683636	0.131103968644817
1241	SMED30007845	2093	2426	9.96577	11.35012	13.85194	11.7226	SMED30007845	2156	2427	10.58606	9.75112	11.22449	10.5206	-0.156075600794709	0.40667136251626
1242	SMED30007846	1691	2729	9.60334	17.99945	15.01753	14.2068	SMED30007846	1862	2734	28.82904	18.24914	27.63305	24.9037	0.809778470327522	0.0669495640178437
1243	SMED30007848	1243	1889	10.22119	10.94062	16.31129	12.491	SMED30007848	1324	1877	8.72907	6.91767	7.75014	7.79896	-0.679535323408134	0.126261327698141
1244	SMED30007850	35	1082	5.62408	6.98727	8.28093	6.96409	SMED30007850	19	1081	11.27534	5.76443	5.89685	7.64554	0.134683554195708	0.754731222110806
1245	SMED30007850	2307	2734	13.41352	16.66393	17.83153	15.9697	SMED30007850	2289	2753	24.53077	24.20841	22.74702	23.8287	0.577363034769547	0.0160203487291509
1246	SMED30007858	3974	4248	7.17336	8.27654	8.25693	7.90228	SMED30007858	4003	4250	9.1167	7.79306	8.16873	8.3595	0.0811476881740664	0.442469944478115
1247	SMED30007860	265	547	16.50102	17.44368	32.21468	22.0531	SMED30007860	271	517	12.96158	15.75637	19.86699	16.195	-0.44543300126752	0.373134309942315
1248	SMED30007864	905	1301	11.47478	11.76172	14.25993	12.4988	SMED30007864	1026	1300	6.85237	4.91309	7.46894	6.41147	-0.963062513428775	0.00690095801396792
1249	SMED30007867	3859	4087	4.3304	6.98962	7.40438	6.24147	SMED30007867	3638	4422	17.34177	12.75086	14.45847	14.8504	1.25054403114229	0.00836324644130841
1250	SMED30007867	5609	6116	24.02676	31.03758	39.32372	31.4627	SMED30007867	5592	6105	14.85058	12.55349	13.45879	13.621	-1.20780985803571	0.0533370034477796
1251	SMED30007870	929	1076	9.41465	14.51874	22.64706	15.5268	SMED30007870	913	1079	26.16844	28.10681	18.9515	24.4089	0.652646753028261	0.14210598228919
1252	SMED30007886	197	994	15.90289	20.12932	18.37665	18.1363	SMED30007886	469	994	19.33216	12.0775	11.55882	14.3228	-0.340566604364816	0.268246685715728
1253	SMED30007902	1504	1918	18.52227	35.71751	25.07375	26.4378	SMED30007902	1620	1918	8.16956	7.03392	7.67248	7.62532	-1.79373234185193	0.0635827597764809
1254	SMED30007906	435	569	2.07236	2.36905	3.47087	2.63743	SMED30007906	414	584	3.70921	3.34197	2.04208	3.03109	0.200703885901108	0.584355790838316
1255	SMED30007912	422	984	14.1627	19.95866	18.71657	17.6126	SMED30007912	426	967	16.22026	10.40426	16.29352	14.306	-0.299987551186712	0.277520264237208
1256	SMED30007917	773	1308	2.6986	2.5142	2.1439	2.45223	SMED30007917	972	1309	2.79049	3.43215	2.12357	2.78207	0.182064421272212	0.48685164486135
1257	SMED30007927	1050	1564	3.52985	3.34746	3.01232	3.29654	SMED30007927	1116	1433	3.53495	3.96845	3.18522	3.56287	0.112087257152063	0.391227594603779
1258	SMED30007929	1243	1898	5.88168	7.94399	9.45605	7.76057	SMED30007929	1274	1897	9.49372	6.9184	10.76879	9.0603	0.223396201162615	0.445119449063564
1259	SMED30007934	560	837	11.21981	12.43782	14.07543	12.5777	SMED30007934	560	1000	46.21277	27.87621	44.45366	39.5142	1.65150306949627	0.0415606532880982
1260	SMED30007937	26	638	10.66808	10.86168	9.52978	10.3532	SMED30007937	21	610	10.97459	13.44098	17.49774	13.9711	0.43236886488518	0.193024803115421
1261	SMED30007943	2262	3003	5.70023	6.46783	8.95819	7.04208	SMED30007943	2298	3003	5.0908	4.75474	5.6295	5.15835	-0.449091951742109	0.189675060206459
1262	SMED30007946	304	584	4.623	6.71459	5.40854	5.58204	SMED30007946	338	582	3.24825	2.20191	2.95451	2.80156	-0.994562071983146	0.0273403167367981
1263	SMED30007950	1442	1808	17.15208	15.12283	16.84782	16.3742	SMED30007950	1463	1807	10.14084	9.48202	9.14665	9.58984	-0.771845771952162	0.00297070992662089
1264	SMED30007951	729	1036	5.39437	6.18798	5.6391	5.74048	SMED30007951	756	1062	4.90462	5.76561	5.05309	5.24111	-0.131298986882255	0.232741990132791
1265	SMED30007971	3712	3877	11.00979	11.21761	17.84048	13.356	SMED30007971	3737	3877	7.35345	8.61302	7.92978	7.96542	-0.745665659341325	0.134758431263847
1266	SMED30007981	101	683	14.19142	12.07969	13.51723	13.2628	SMED30007981	113	683	9.97399	10.66281	9.55902	10.0653	-0.397995211816621	0.0197934134572237
1267	SMED30007989	1522	1742	5.96023	5.00466	5.44966	5.47152	SMED30007989	1522	1935	18.7383	20.17968	24.95715	21.2917	1.96027756636069	0.0124249093030696
1268	SMED30007993	56	230	15.74961	16.39941	31.27139	21.1401	SMED30007993	40	268	52.1885	52.01028	49.14724	51.1153	1.27377298685294	0.0239637746661186
1269	SMED30008003	511	1064	7.18486	8.04042	13.7376	9.65429	SMED30008003	729	1064	6.93684	6.88512	5.1676	6.32985	-0.608998851607815	0.243167219662678
1270	SMED30008012	2708	3091	4.54562	4.63996	4.78491	4.65683	SMED30008012	2757	3089	4.93713	5.29878	4.44312	4.89301	0.0713740144685878	0.444477191044264
1271	SMED30008012	3334	3640	11.4035	14.90091	18.46527	14.9232	SMED30008012	3351	3668	11.29633	11.11364	8.04371	10.1512	-0.555906645365876	0.129145951290179
1272	SMED30008013	160	574	14.93373	16.36132	15.28719	15.5274	SMED30008013	245	572	11.75598	6.72484	6.93325	8.47136	-0.874150771664122	0.0426681674723246
1273	SMED30008013	702	1126	6.65829	16.36132	9.32659	10.7821	SMED30008013	744	990	4.24161	3.39917	3.52547	3.72208	-1.53445722600326	0.133733774261039
1274	SMED30008015	1127	1290	12.08414	11.76387	15.29679	13.0483	SMED30008015	1140	1380	10.08389	7.9426	10.89875	9.64175	-0.43649492943589	0.0798148544287282
1275	SMED30008018	1049	1241	9.13942	7.43975	14.32222	10.3005	SMED30008018	1019	1245	19.12466	14.65043	10.90567	14.8936	0.531978147023505	0.219950833247156
1276	SMED30008025	827	1424	5.8128	6.40935	6.26633	6.16283	SMED30008025	912	1408	3.37814	3.96469	4.82692	4.05658	-0.603329055165069	0.0240420971012442
1277	SMED30008033	2011	2651	29.92766	33.7705	38.90674	34.2016	SMED30008033	2122	2650	31.05784	25.06519	23.58877	26.5706	-0.36423301184032	0.093305116874311
1278	SMED30008038	1721	2598	33.20051	35.48879	48.87444	39.1879	SMED30008038	1776	2598	33.2967	30.16633	43.06586	35.5096	-0.142199154786933	0.588966718995831
1279	SMED30008041	421	670	14.548	17.90072	22.34359	18.2641	SMED30008041	446	669	11.87064	11.2994	10.24128	11.1371	-0.713637046918911	0.0815305957350792
1280	SMED30008044	1021	1835	27.20565	29.42874	32.51809	29.7175	SMED30008044	1017	1834	21.04751	27.0186	37.21354	28.4266	-0.064071199576764	0.815327467068161
1281	SMED30008050	955	1186	5.38254	4.84354	4.89648	5.04085	SMED30008050	981	1206	11.04381	9.33394	11.53362	10.6371	1.07736595150258	0.0101594092891069
1282	SMED30008052	827	1828	6.13144	6.924	6.63603	6.56382	SMED30008052	769	1842	13.00277	9.73498	15.91528	12.8843	0.973006576754535	0.0690156036898642
1283	SMED30008057	140	441	4.34412	6.55581	4.22532	5.04175	SMED30008057	179	357	3.28271	7.73391	4.10704	5.04122	-0.000151667290962117	0.999749979694864
1284	SMED30008061	589	929	29.58242	35.58255	46.60595	37.257	SMED30008061	621	928	25.86057	23.75694	22.44257	24.02	-0.633275359538458	0.112190662092684
1285	SMED30008062	211	515	6.36401	6.95993	10.78948	8.03781	SMED30008062	260	523	6.37259	4.65509	5.61631	5.548	-0.534834687309475	0.207202619252006
1286	SMED30008076	2239	2421	3.45461	4.06224	4.78694	4.10126	SMED30008076	2254	2501	4.14388	4.39031	4.57714	4.37044	0.0917113258907617	0.564072576719519
1287	SMED30008079	3003	3530	15.14897	23.16841	17.92814	18.7485	SMED30008079	3217	3529	8.32483	7.68912	10.83888	8.95094	-1.06666407257734	0.0382552917415404
1288	SMED30008079	4129	4385	26.02097	32.31126	43.9832	34.1051	SMED30008079	4138	4385	25.90281	23.79923	22.78235	24.1615	-0.497277469574727	0.196405006618883
1289	SMED30008086	733	1146	4.62708	4.74276	4.08719	4.48568	SMED30008086	738	1159	6.47458	7.39044	8.70607	7.5237	0.746115619052506	0.0331701372964672
1290	SMED30008087	1666	1827	3.46495	3.10106	3.13704	3.23435	SMED30008087	1662	1828	7.04917	5.35885	6.20357	6.20386	0.93969032383552	0.0211912490579308
1291	SMED30008099	1415	1581	7.12717	7.14285	8.39587	7.5553	SMED30008099	1440	1580	4.40174	3.7389	5.34731	4.49598	-0.748853424082618	0.00844175478079346
1292	SMED30008101	735	987	8.23036	9.25866	7.46094	8.31665	SMED30008101	769	986	7.74078	5.48998	8.58495	7.2719	-0.193670158198523	0.393895862047983
1293	SMED30008107	1226	1443	7.73903	8.48542	10.71829	8.98091	SMED30008107	1286	1442	5.25067	3.98511	4.43993	4.55857	-0.978280305607879	0.0253498545789601
1294	SMED30008108	198	418	13.5492	10.81858	13.98428	12.784	SMED30008108	259	416	11.63421	7.76343	9.97448	9.79071	-0.384853923683325	0.117098131532007
1295	SMED30008111	546	962	2.86655	3.15217	3.25228	3.09033	SMED30008111	554	1072	7.02754	6.15554	6.02427	6.40245	1.05086317699414	0.00438092761602433
1296	SMED30008113	428	781	77.57584	101.62655	129.35245	102.852	SMED30008113	539	781	80.05962	57.35509	67.84302	68.4192	-0.588096707515884	0.134098061267423
1297	SMED30008115	5790	5982	18.25616	17.11598	14.85042	16.7409	SMED30008115	5767	5978	17.98581	11.4813	8.45116	12.6394	-0.405449110522725	0.279757316322363
1298	SMED30008120	167	338	7.43163	7.89375	11.15193	8.82577	SMED30008120	163	338	10.72419	9.28611	10.78542	10.2652	0.217967679971946	0.347887461090483
1299	SMED30008124	1115	1816	8.95376	9.67086	11.65489	10.0932	SMED30008124	1223	1816	7.04733	4.05716	3.93889	5.01446	-1.00921739386132	0.0191221206304248
1300	SMED30008126	1536	1730	5.06527	5.10919	5.92605	5.36684	SMED30008126	1542	1731	5.35989	5.38545	6.04997	5.59844	0.0609519994480747	0.556162358962938
1301	SMED30008151	111	295	7.8268	7.6811	11.24766	8.91852	SMED30008151	66	293	14.12227	8.99384	11.15228	11.4228	0.357040108451311	0.259278080166166
1302	SMED30008163	258	775	5.09891	5.85599	7.04904	6.00131	SMED30008163	356	774	4.34591	4.40651	4.03888	4.26377	-0.493147837675318	0.0868543250710512
1303	SMED30008165	1121	1727	11.04955	5.42591	6.81762	7.76436	SMED30008165	1129	1787	11.20731	13.70427	10.00562	11.6391	0.584040589064919	0.138425970105649
1304	SMED30008167	78	250	12.04849	12.56734	13.96708	12.861	SMED30008167	53	261	26.17272	23.00697	28.17032	25.7833	1.00343410281131	0.00692356080950256
1305	SMED30008205	588	902	8.20471	8.85754	11.87768	9.64664	SMED30008205	615	902	8.23838	8.93463	5.53596	7.56966	-0.349798026574357	0.247788234274309
1306	SMED30008206	1304	1673	7.72699	8.76813	8.74252	8.41255	SMED30008206	1300	1678	8.07782	6.64412	7.63846	7.45347	-0.174630938592689	0.15659086145973
1307	SMED30008218	1455	1650	9.53416	11.5541	20.90754	13.9986	SMED30008218	1430	1651	16.48407	19.57616	9.93729	15.3325	0.131310400526407	0.782758144655475
1308	SMED30008221	2820	3245	8.35959	13.05474	15.98255	12.4656	SMED30008221	2852	3211	8.13606	8.0944	11.19174	9.14073	-0.447571032977652	0.272582453503142
1309	SMED30008231	407	816	8.75165	7.60926	5.47866	7.27986	SMED30008231	501	815	5.1186	9.03838	5.73603	6.631	-0.134684251030645	0.697987768140295
1310	SMED30008239	161	726	14.46548	11.29537	18.69313	14.818	SMED30008239	376	726	9.61709	8.36512	7.88286	8.62169	-0.781308143550873	0.0943287233150149
1311	SMED30008246	755	1103	8.79985	10.52019	10.59783	9.97262	SMED30008246	791	1047	9.48645	9.29347	9.65864	9.47952	-0.0731585688647163	0.49058073399482
1312	SMED30008246	1492	1818	4.77673	4.72305	6.01312	5.17097	SMED30008246	1523	1774	4.97243	3.8874	3.5715	4.14378	-0.319487524839616	0.160950220277438
1313	SMED30008253	986	2228	11.21191	12.99299	17.3865	13.8638	SMED30008253	1250	2228	16.71826	15.86756	12.06414	14.8833	0.102371696145088	0.685159681913185
1314	SMED30008253	2425	3156	16.38893	21.64834	25.42942	21.1556	SMED30008253	2477	3157	18.88577	18.73002	22.20316	19.9397	-0.0853958989290718	0.701652909734632
1315	SMED30008259	418	744	6.55821	5.57618	6.90538	6.34659	SMED30008259	434	754	6.02807	5.72645	7.50417	6.41956	0.0164927724703251	0.919982875036714
1316	SMED30008266	1315	1630	30.6755	30.85952	43.88753	35.1409	SMED30008266	1363	1631	37.2922	36.08572	50.89725	41.4251	0.237354039164785	0.385828183886167
1317	SMED30008269	3017	3865	3.56957	4.11908	4.14487	3.94451	SMED30008269	3052	3866	4.73456	4.27063	3.37032	4.12517	0.064607479607908	0.711757848569225
1318	SMED30008280	522	810	6.8447	6.1325	11.2287	8.06863	SMED30008280	583	809	4.23852	4.783	4.71487	4.5788	-0.817354184129071	0.158451460400579
1319	SMED30008283	962	1729	12.62725	15.46245	14.75194	14.2805	SMED30008283	1278	1686	7.4423	6.69416	7.64527	7.26058	-0.975889787656314	0.00861738502979249
1320	SMED30008294	1336	1713	28.70209	34.81992	23.65965	29.0606	SMED30008294	1391	1712	32.99473	21.58606	28.93712	27.8393	-0.0619415538266034	0.805542029673113
1321	SMED30008304	1268	1432	4.36856	3.47599	3.93604	3.92686	SMED30008304	1243	1549	7.16014	7.81113	7.41562	7.4623	0.926244196556387	0.000596773979847011
1322	SMED30008311	1777	2460	22.09118	27.92169	32.89373	27.6355	SMED30008311	1779	2479	36.31904	28.12304	30.09348	31.5119	0.189374028822722	0.388008720737118
1323	SMED30008314	1035	1325	3.66411	2.69132	3.08677	3.1474	SMED30008314	1114	1325	3.61707	4.97749	3.39115	3.99524	0.344121629594385	0.228923654789508
1324	SMED30008314	1988	2517	8.03357	6.99295	11.10225	8.70959	SMED30008314	2166	2495	8.80951	10.5	8.19701	9.16884	0.0741344159325117	0.765600553149603
1325	SMED30008325	857	1402	12.47849	12.92244	10.91889	12.1066	SMED30008325	710	1404	27.45275	18.06716	26.15065	23.8902	0.980625174029171	0.0515905796633205
1326	SMED30008349	2399	2753	5.67476	5.95842	8.0651	6.56609	SMED30008349	2470	2747	2.27885	3.10886	1.82959	2.40577	-1.44853580233003	0.0167886100646188
1327	SMED30008361	1506	1778	20.50137	15.74426	30.09199	22.1125	SMED30008361	1567	1776	13.45676	13.99759	17.62671	15.027	-0.557305125486125	0.229889497875574
1328	SMED30008365	76	246	4.63125	4.42648	4.19519	4.41764	SMED30008365	68	245	5.04527	6.15726	4.60054	5.26769	0.253894590327102	0.202021919720139
1329	SMED30008371	849	1099	4.29633	5.26688	6.60077	5.38799	SMED30008371	891	1099	3.11959	3.86372	3.22761	3.40364	-0.662668720678594	0.0841296655299469
1330	SMED30008379	2620	2978	10.76366	15.53556	14.09486	13.4647	SMED30008379	2655	2978	8.66748	9.28743	8.80545	8.92012	-0.594047062676288	0.0821126152586578
1331	SMED30008388	1281	1529	8.90383	10.73314	20.40046	13.3458	SMED30008388	1291	1534	21.54312	20.66866	12.10152	18.1044	0.439954576169435	0.367175577761469
1332	SMED30008393	1095	1249	8.32235	8.69323	10.9152	9.31026	SMED30008393	1092	1249	7.43922	6.66426	5.25397	6.45248	-0.528967692736008	0.0533661086196732
1333	SMED30008405	1170	1639	9.29262	9.9219	12.61884	10.6111	SMED30008405	1254	1638	9.52987	8.69574	8.10546	8.77702	-0.27377112114327	0.206513391709025
1334	SMED30008425	922	1393	8.55222	11.06863	12.23904	10.62	SMED30008425	980	1394	11.62938	7.40831	8.92457	9.32075	-0.188265814116961	0.474568276675862
1335	SMED30008434	49	422	14.76679	20.78536	29.54976	21.7006	SMED30008434	46	418	15.797	14.02526	9.64183	13.1547	-0.722156584860187	0.174388385678887
1336	SMED30008439	45	274	11.3898	21.19376	19.24864	17.2774	SMED30008439	53	273	14.77747	12.38038	15.95916	14.3723	-0.265595174157113	0.440246053150947
1337	SMED30008446	60	379	11.96846	14.18435	22.56084	16.2379	SMED30008446	60	440	13.23815	10.70736	5.84957	9.93169	-0.70925392889098	0.190018190052367
1338	SMED30008453	1527	1974	14.16088	19.16124	20.8207	18.0476	SMED30008453	1643	1974	21.25672	17.68529	12.28681	17.0763	-0.0798115843826661	0.783235031832461
1339	SMED30008462	74	276	14.00084	21.15632	21.07657	18.7446	SMED30008462	60	339	25.24485	25.42997	33.91322	28.196	0.589015470921136	0.065787875217767
1340	SMED30008465	1527	1692	5.11181	5.69258	9.08797	6.63079	SMED30008465	1522	1780	6.36144	5.72676	8.26416	6.78412	0.0329809241092945	0.922147804897061
1341	SMED30008468	1862	2627	11.2405	11.20877	12.91699	11.7888	SMED30008468	1804	2628	15.37937	18.62401	37.54816	23.8505	1.01660263943829	0.222496252997736
1342	SMED30008473	1102	1364	5.3029	5.07203	5.25831	5.21108	SMED30008473	1102	1364	5.25453	4.21757	3.72801	4.40004	-0.244065763955487	0.211012550305071
1343	SMED30008476	1119	1372	4.12438	2.55633	5.36645	4.01572	SMED30008476	1137	1371	5.68173	6.1958	8.5144	6.79731	0.759305240789799	0.0802010954637885
1344	SMED30008484	267	527	6.86424	10.88083	11.87413	9.87307	SMED30008484	251	492	11.99629	14.7866	9.34042	12.0411	0.286396532732858	0.379229724374607
1345	SMED30008486	10524	11284	16.47857	22.59951	28.12746	22.4018	SMED30008486	10485	11283	29.89696	20.38079	14.91933	21.7324	-0.0437671523006329	0.909678541752344
1346	SMED30008487	991	1182	2.65964	2.83914	2.26791	2.5889	SMED30008487	972	1183	6.06574	7.32667	3.73822	5.71021	1.14120456331381	0.0935902650278754
1347	SMED30008487	1381	1631	3.65056	3.11053	2.50896	3.09002	SMED30008487	1343	2871	9.39858	11.0112	11.73387	10.7146	1.79388991094073	0.00259702786262774
1348	SMED30008496	391	1042	4.83226	4.70148	3.29629	4.27668	SMED30008496	423	1097	8.2845	9.07253	9.23003	8.86235	1.05119804170896	0.00298341069715459
1349	SMED30008496	1193	1480	5.68592	6.7381	5.23123	5.88508	SMED30008496	1244	1480	6.40672	9.07253	5.57646	7.01857	0.254115091312513	0.40263350186323
1350	SMED30008513	1074	1501	10.53197	10.78584	14.83879	12.0522	SMED30008513	1137	1454	5.50376	5.33739	4.72447	5.18854	-1.21589597726543	0.0357317788010743
1351	SMED30008516	136	820	7.64007	11.43379	15.36308	11.479	SMED30008516	136	820	5.90707	7.30663	9.22829	7.48066	-0.617759500009001	0.207453770402406
