V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
626	SMED30002740	1620	1864	11.04149	11.96744	15.61483	12.8746	SMED30002740	1618	1865	13.91585	11.03091	15.86517	13.604	0.0795033011523121	0.731262367623129
627	SMED30002742	19184	19732	14.17318	12.46051	8.38526	11.673	SMED30002742	19105	19731	11.90919	12.48053	7.36153	10.5838	-0.141317681483966	0.668471380423338
628	SMED30002744	2356	2549	11.08971	14.69217	26.72471	17.5022	SMED30002744	2322	2545	9.9696	11.56103	18.88481	13.4718	-0.377593652358651	0.511129433187913
629	SMED30002750	936	1327	31.90083	31.29729	32.3508	31.8496	SMED30002750	948	1317	15.8298	17.39516	23.0971	18.774	-0.762539189336133	0.025515579712908
630	SMED30002754	74	1035	10.37317	12.0491	10.71349	11.0453	SMED30002754	198	852	4.61059	7.34937	5.30451	5.75482	-0.940589894708537	0.00900090444900649
631	SMED30002755	28	394	14.44512	12.58659	19.98316	15.6716	SMED30002755	37	377	9.81072	9.82995	14.18571	11.2755	-0.474961070347184	0.184446468529423
632	SMED30002758	1286	1545	6.19583	7.43247	7.3606	6.9963	SMED30002758	1314	1545	4.96725	6.02894	6.5281	5.84143	-0.260270564554706	0.132734153427829
633	SMED30002766	348	859	8.47925	7.47293	7.97625	7.97614	SMED30002766	547	857	4.06665	4.49109	5.73151	4.76308	-0.743795952444647	0.00953048568376308
634	SMED30002774	111	294	4.53172	5.91557	6.52202	5.65644	SMED30002774	106	323	8.15505	8.716	8.95373	8.60826	0.605827304992959	0.0249339667938313
635	SMED30002777	647	1603	24.91232	25.23468	33.96266	28.0366	SMED30002777	653	1606	19.14839	16.72963	20.16541	18.6811	-0.585731996428661	0.0746147053897775
636	SMED30002777	2354	2510	4.07157	7.194	8.77539	6.68032	SMED30002777	2297	2515	5.38041	5.93159	10.59388	7.30196	0.128366553554347	0.787757026298101
637	SMED30002793	115	889	6.55668	6.82343	7.55716	6.97909	SMED30002793	490	888	3.05958	4.11631	5.54723	4.24104	-0.718620846432717	0.0471029938759327
638	SMED30002793	3113	3348	1.9613	2.66213	2.71862	2.44735	SMED30002793	3080	3487	3.3466	3.80109	3.50742	3.5517	0.537289288670103	0.0267840268020432
639	SMED30002797	660	1030	11.9151	12.00542	12.37612	12.0989	SMED30002797	678	989	7.71974	7.94449	9.00668	8.22364	-0.557026872174219	0.00546711932445643
640	SMED30002801	1510	1753	8.91641	6.92739	8.57222	8.13867	SMED30002801	1419	1751	8.16981	8.8829	9.37418	8.80896	0.114178649968007	0.409142294769444
641	SMED30002806	52	405	6.05963	5.45894	7.8424	6.45366	SMED30002806	32	404	4.90308	6.60534	6.54199	6.0168	-0.10112117190928	0.656652062123363
642	SMED30002808	56	701	25.78244	40.50422	48.0814	38.1227	SMED30002808	18	715	91.88878	81.45184	90.73439	88.025	1.20726302186816	0.00679577861505798
643	SMED30002809	212	847	9.30172	11.47397	10.37138	10.3824	SMED30002809	244	847	13.16589	11.67495	13.82781	12.8895	0.312056324574168	0.0485453619198232
644	SMED30002811	1306	1676	15.20173	10.94246	10.68658	12.2769	SMED30002811	1326	1676	11.68876	11.9647	11.40828	11.6872	-0.0710169836905691	0.726833706223769
645	SMED30002822	81	514	9.03292	7.42348	10.52571	8.99404	SMED30002822	83	513	6.11405	6.01466	8.15831	6.76234	-0.411446745717145	0.125107317315205
646	SMED30002842	238	749	10.58613	10.67913	9.04663	10.104	SMED30002842	226	748	6.08106	8.3427	9.57065	7.99814	-0.337190104721859	0.164692450908165
647	SMED30002856	687	913	10.61986	12.14733	19.91018	14.2258	SMED30002856	712	914	11.52952	13.09477	22.55587	15.7267	0.1447061897063	0.755324904880167
648	SMED30002861	759	1585	10.13771	8.99427	9.54035	9.55744	SMED30002861	841	1581	7.64152	7.61733	8.93523	8.06469	-0.24500515964667	0.0565033898323837
649	SMED30002863	483	851	6.34317	6.16356	5.80251	6.10308	SMED30002863	418	760	3.95098	4.50912	5.09085	4.51698	-0.434178975662232	0.0244407714385828
650	SMED30002872	993	1169	2.39403	3.51441	3.50528	3.13791	SMED30002872	935	1210	5.43636	6.445	6.30562	6.06233	0.95006841244039	0.00423188080958726
651	SMED30002875	810	1093	8.61694	8.58403	8.18918	8.46338	SMED30002875	813	1022	5.1128	5.72122	6.92801	5.92068	-0.515471062815558	0.0344645002765558
652	SMED30002876	1311	1626	8.38749	9.73074	9.76606	9.29476	SMED30002876	1442	1625	4.56313	4.13364	2.49106	3.72928	-1.31752049288621	0.00289060276405789
653	SMED30002877	828	1042	2.4084	3.39246	3.13455	2.97847	SMED30002877	817	1209	2.47972	2.85109	3.61266	2.98116	0.00130237948448006	0.99547560810636
654	SMED30002878	544	1181	20.17696	23.22301	20.91816	21.4394	SMED30002878	607	1177	17.94766	16.11337	20.40353	18.1549	-0.23990554773	0.106586726078814
655	SMED30002882	2671	2888	9.80849	11.05066	9.19083	10.0167	SMED30002882	2608	2888	7.56098	4.9877	7.03526	6.52798	-0.617698748795446	0.0265281358977801
656	SMED30002884	1703	1925	9.63841	10.4195	9.24734	9.76842	SMED30002884	1727	1924	6.68156	8.62615	10.47165	8.59312	-0.184943189460545	0.397838388990327
657	SMED30002894	595	1051	6.59682	7.87332	8.09658	7.52224	SMED30002894	599	1048	10.68929	12.40083	11.45409	11.5147	0.614242582171255	0.00426195423319762
658	SMED30002896	2181	2345	2.95702	4.48571	7.48855	4.97709	SMED30002896	2215	3440	4.74803	5.73093	6.33077	5.60324	0.170958812629765	0.692627888586976
659	SMED30002896	2546	3440	6.05934	5.65229	7.48855	6.40006	SMED30002896	2215	3440	4.74803	5.73093	6.33077	5.60324	-0.19182414238851	0.334293968801863
660	SMED30002897	927	2963	53.05287	56.96673	53.01628	54.3453	SMED30002897	913	2990	47.24473	49.80002	58.01728	51.6873	-0.0723454286830281	0.510214387940578
661	SMED30002900	147	1271	12.12678	9.91854	14.44603	12.1638	SMED30002900	146	851	10.02584	9.21611	11.06402	10.102	-0.267953053670602	0.251724438301028
662	SMED30002902	126	688	2.87925	3.50998	3.49142	3.29355	SMED30002902	125	656	4.65573	5.41488	5.37149	5.14737	0.644192037051524	0.0049130885474967
663	SMED30002902	6969	7824	10.53583	7.3803	10.31663	9.41092	SMED30002902	6959	7648	9.81705	9.9919	11.09377	10.3009	0.130362721574141	0.483284925794754
664	SMED30002903	1026	1217	5.06281	4.55734	2.76851	4.12955	SMED30002903	1016	1213	3.65539	5.10106	5.01615	4.59087	0.152783001022861	0.615543029371677
665	SMED30002903	1692	1960	3.15011	2.65834	2.45634	2.75493	SMED30002903	1678	1875	2.12316	2.11745	2.39704	2.21255	-0.316305603727416	0.10274507941386
666	SMED30002906	728	933	15.26847	9.81951	14.72418	13.2707	SMED30002906	735	926	8.83258	8.27318	8.5299	8.54522	-0.635054931444704	0.111017680266318
667	SMED30002908	854	1235	1.93759	1.70544	2.31386	1.98563	SMED30002908	427	1237	4.18739	4.43415	4.17505	4.26553	1.10312819242807	0.00170436180061905
668	SMED30002908	1711	2763	8.07898	8.39845	8.27695	8.25146	SMED30002908	1743	2657	5.49951	5.29282	6.84106	5.8778	-0.48937313987633	0.0353438196985167
669	SMED30002910	42	223	9.10847	8.56434	10.30156	9.32479	SMED30002910	40	223	13.32137	11.68716	13.57236	12.8603	0.463781157210977	0.0111720226026318
670	SMED30002910	1790	2150	15.18794	11.36265	14.98583	13.8455	SMED30002910	1714	2150	20.7489	19.36612	27.18504	22.4334	0.696231137036524	0.0506958308115141
671	SMED30002914	461	1260	8.72001	6.87628	8.50437	8.03355	SMED30002914	534	1259	5.19871	5.60606	7.15271	5.98583	-0.424486344665344	0.0697260636191137
672	SMED30002914	3352	4746	14.97724	14.06421	20.28721	16.4429	SMED30002914	3241	4744	14.8323	15.20319	18.1688	16.0681	-0.0332654214247972	0.87576921143557
673	SMED30002916	123	740	11.57873	11.69117	14.59424	12.6214	SMED30002916	117	754	13.52858	15.61269	18.53245	15.8912	0.332356124887575	0.145493129761388
674	SMED30002919	800	978	5.59445	8.04435	10.5947	8.07783	SMED30002919	750	977	4.86335	6.33988	8.76126	6.65483	-0.279565972024281	0.48403905993756
675	SMED30002926	1778	2183	20.92654	10.52752	11.32108	14.2584	SMED30002926	1857	2159	14.58478	13.68929	16.45797	14.9107	0.064535888709486	0.865440039136698
676	SMED30002932	448	702	11.55322	11.5827	7.77315	10.303	SMED30002932	475	679	9.45867	8.01967	9.57379	9.01738	-0.192284254270459	0.423592746242718
677	SMED30002934	1114	1819	15.01789	19.10169	18.80569	17.6418	SMED30002934	1098	1733	15.30001	16.917	19.53872	17.2519	-0.0322425084838547	0.83950452049757
678	SMED30002938	2354	3281	14.84586	11.95251	13.96652	13.5883	SMED30002938	2141	3183	10.87094	11.73978	13.12601	11.9122	-0.1899250938597	0.200065479514507
679	SMED30002946	10698	10898	6.77546	4.72399	5.20494	5.56813	SMED30002946	10614	10897	5.30128	8.27318	9.2018	7.59209	0.447304200400777	0.224406259460183
680	SMED30002956	78	241	13.55491	13.74338	11.13743	12.8119	SMED30002956	58	241	9.8032	11.25472	12.1719	11.0766	-0.209969333488159	0.187963031553187
681	SMED30002957	2811	2994	5.09816	4.88355	4.61703	4.86625	SMED30002957	2786	2994	5.97682	10.11063	6.10687	7.39811	0.604346311994336	0.201923149183293
682	SMED30002959	2194	2470	21.03243	14.73724	14.88728	16.8857	SMED30002959	2202	2473	10.15296	10.62933	11.6206	10.801	-0.644637098711617	0.0934640094491447
683	SMED30002963	3031	3583	9.99316	8.44179	9.8332	9.42272	SMED30002963	2700	3583	9.82698	11.31437	11.10727	10.7495	0.1900540769751	0.122019639357901
684	SMED30002972	927	1259	5.03041	4.6891	4.36298	4.69416	SMED30002972	968	1252	2.95143	2.2745	1.97727	2.40107	-0.967189552788168	0.0043257112619146
685	SMED30002979	1493	1789	8.5305	8.27347	8.35229	8.38542	SMED30002979	1463	1784	6.23949	5.55981	8.10178	6.63369	-0.338071450879752	0.146275258924933
686	SMED30002980	214	873	7.55242	7.29314	5.26731	6.70429	SMED30002980	174	873	6.08852	9.69826	10.06786	8.61821	0.362303697601175	0.276841303063474
687	SMED30002988	1375	1657	12.24531	8.95822	15.45542	12.2197	SMED30002988	1324	1644	21.99812	19.43738	26.27704	22.5708	0.885248687678428	0.0195683387780029
688	SMED30002989	70	254	44.57558	43.07804	36.39974	41.3511	SMED30002989	82	252	27.61589	25.73	24.00161	25.7825	-0.681533546313644	0.014453668064707
689	SMED30003008	1063	1455	13.99788	13.7436	13.29715	13.6795	SMED30003008	1063	1462	9.5185	11.86177	12.85081	11.4104	-0.261666131924898	0.143403414685009
690	SMED30003011	2794	2966	13.83042	10.61152	12.45534	12.2991	SMED30003011	2813	2966	7.04519	12.40083	10.91623	10.1207	-0.28124367091043	0.318323200550811
691	SMED30003012	124	741	15.66846	15.4798	19.91964	17.0226	SMED30003012	113	1230	18.38832	14.08672	19.30425	17.2598	0.0199643388233328	0.918119386034136
692	SMED30003012	922	1210	11.26287	9.79597	19.91964	13.6595	SMED30003012	113	1230	18.38832	14.08672	19.30425	17.2598	0.337511071836138	0.385189437767736
693	SMED30003013	1138	1534	20.93682	20.4859	23.07755	21.5001	SMED30003013	1047	1489	13.04241	13.76189	20.00294	15.6024	-0.462575404909449	0.10322640298897
694	SMED30003039	413	1500	13.03671	12.72073	14.6716	13.4763	SMED30003039	422	1500	9.24794	10.34441	11.22066	10.271	-0.391847798749162	0.0183282776375611
695	SMED30003045	251	625	3.70466	2.94815	3.64036	3.43106	SMED30003045	158	556	3.72625	3.34681	5.13305	4.0687	0.245913554230585	0.368298881535689
696	SMED30003047	1461	1688	23.16688	9.00877	13.82262	15.3328	SMED30003047	1372	1688	5.06759	6.22049	10.40598	7.23135	-1.08428426884493	0.18116509180021
697	SMED30003048	2440	2898	17.44876	19.37158	15.23853	17.353	SMED30003048	2340	2901	25.48094	12.79855	13.68362	17.321	-0.00266287445435844	0.994611227017243
698	SMED30003050	823	1328	24.35373	15.26621	16.81827	18.8127	SMED30003050	826	1328	23.7913	13.63712	21.97364	19.8007	0.0738445143609376	0.825755563218431
699	SMED30003051	273	493	6.5731	4.7185	5.92886	5.74015	SMED30003051	233	492	2.56496	2.39645	2.89963	2.62035	-1.1313289121706	0.0227087553643595
700	SMED30003052	878	1425	7.46675	5.40173	5.58307	6.15052	SMED30003052	946	1415	4.44604	5.6237	8.81844	6.29606	0.0337409001959212	0.927138515798203
701	SMED30003056	74	296	8.40325	5.94919	6.10412	6.81885	SMED30003056	98	262	5.22525	5.05795	5.43909	5.24076	-0.379752406609721	0.182898341155711
702	SMED30003059	1085	1735	11.06067	12.2682	18.44646	13.9251	SMED30003059	1074	1714	7.20148	8.63476	13.05549	9.63058	-0.531993096140267	0.215601682232607
703	SMED30003068	634	1110	9.74749	8.70937	7.26122	8.57269	SMED30003068	675	1110	5.30482	5.47536	7.54237	6.10752	-0.489161291725809	0.0726935975200251
704	SMED30003079	2467	2627	2.37212	2.64535	2.52695	2.51481	SMED30003079	2473	2627	2.14397	2.40305	2.98537	2.5108	-0.00230229100217169	0.988928918853496
705	SMED30003090	389	623	7.26936	7.35329	7.80587	7.47617	SMED30003090	366	623	6.95896	8.71667	9.2335	8.30304	0.151340273723318	0.352512226390722
706	SMED30003094	5048	5588	10.19086	9.41399	13.06019	10.8883	SMED30003094	5051	5546	10.54105	10.96506	14.85296	12.1197	0.154575265723197	0.525221514376164
707	SMED30003095	1047	1686	15.21446	13.56041	13.75462	14.1765	SMED30003095	1064	1686	9.82256	9.88107	13.23306	10.9789	-0.368767878419614	0.0874863511568254
708	SMED30003096	689	1052	7.71014	6.15614	4.98673	6.28434	SMED30003096	790	1052	3.88185	3.84179	4.90124	4.20829	-0.578527110014871	0.103053288921979
709	SMED30003098	873	1436	8.53729	10.15112	19.16164	12.6167	SMED30003098	976	1436	7.16627	7.87366	8.01874	7.68622	-0.714988435234166	0.273918083800619
710	SMED30003100	52	1590	38.47371	52.89259	9.18645	33.5176	SMED30003100	53	885	8.73905	44.39943	4.71452	19.2843	-0.797492071161406	0.473590121754438
711	SMED30003101	1649	1845	3.07494	3.18657	3.98056	3.41402	SMED30003101	1636	1847	3.54916	3.74515	3.81087	3.70173	0.116728160519714	0.421469075278459
712	SMED30003101	2070	2327	7.63683	5.9613	7.97564	7.19126	SMED30003101	2071	2327	6.08529	5.33311	7.29052	6.23631	-0.205551926713078	0.321677908693993
713	SMED30003109	37	285	12.04527	10.39278	13.01236	11.8168	SMED30003109	29	1178	12.59053	15.99482	18.40359	15.663	0.406521159221397	0.136180641327377
714	SMED30003109	511	1179	10.03772	6.92852	11.27738	9.41454	SMED30003109	29	1178	12.59053	15.99482	18.40359	15.663	0.734398053779544	0.0459300395949165
715	SMED30003110	1131	1857	13.07034	11.25828	16.06211	13.4636	SMED30003110	1127	1856	10.4022	8.97515	8.49751	9.29162	-0.535062161857613	0.0807954585930818
716	SMED30003117	2776	3136	9.64406	11.03549	6.92618	9.20191	SMED30003117	2768	3284	7.76904	11.60911	11.7364	10.3715	0.17261931081428	0.546135209975117
717	SMED30003117	3598	4089	13.22735	12.66524	14.03155	13.308	SMED30003117	3601	4090	9.19743	11.04847	13.06113	11.1023	-0.261435188914414	0.177604124874719
718	SMED30003134	337	1050	29.07558	31.56893	35.75965	32.1347	SMED30003134	327	997	21.72966	22.89018	31.46512	25.3617	-0.341480550999968	0.148849125100565
719	SMED30003138	828	1198	7.18776	5.69118	7.02069	6.63321	SMED30003138	847	1199	7.0512	7.56362	7.33612	7.31698	0.141541114736373	0.283042768951316
720	SMED30003139	2362	2884	15.36121	14.55615	27.40377	19.107	SMED30003139	2325	2742	12.10688	12.36353	16.61918	13.6965	-0.480294003426563	0.322764373389575
721	SMED30003145	75	330	19.88053	14.4869	17.34708	17.2382	SMED30003145	128	367	9.49812	7.99741	12.69213	10.0626	-0.776606016652322	0.0267997715439456
722	SMED30003153	1163	1423	29.94964	42.61777	37.04764	36.5384	SMED30003153	1178	1422	16.26314	12.56307	21.62861	16.8183	-1.11938157557256	0.0148167874897185
723	SMED30003154	1625	2009	14.19254	19.05139	19.69977	17.6479	SMED30003154	1611	2009	14.46892	21.92352	24.47848	20.2903	0.201293674878322	0.498413345092283
724	SMED30003155	1460	2395	7.59037	6.45241	10.03234	8.02504	SMED30003155	1205	2394	8.24754	9.36754	11.89075	9.83528	0.29345754186723	0.296406905500252
725	SMED30003156	2041	2422	21.95184	13.89998	22.90592	19.5859	SMED30003156	2034	2422	19.21795	27.7366	30.99446	25.983	0.407752590425118	0.233210593109146
726	SMED30003163	1009	1196	7.49948	8.48084	7.48873	7.82302	SMED30003163	1040	1188	2.7835	3.35931	3.91314	3.35198	-1.22271211225887	0.000644563735317543
727	SMED30003165	1605	2108	2.79682	1.88017	3.22879	2.63526	SMED30003165	1561	2019	2.97186	1.94112	2.92598	2.61299	-0.0122437046243058	0.967983516712276
728	SMED30003166	4	566	15.82216	14.37942	24.71232	18.3046	SMED30003166	4	568	17.3964	22.91936	31.01804	23.7779	0.377415058180835	0.346454251894103
729	SMED30003166	2878	3175	14.57158	17.80606	13.62537	15.3343	SMED30003166	2842	3175	20.32287	11.94527	15.36227	15.8768	0.050157853686521	0.855767128045015
730	SMED30003171	249	887	6.58825	4.69887	4.29863	5.19525	SMED30003171	299	817	3.42031	3.29994	3.57451	3.43159	-0.598315981944538	0.128041020640027
731	SMED30003171	1360	2109	20.15601	21.47177	30.61506	24.0809	SMED30003171	1360	2107	18.1922	21.69946	26.7413	22.211	-0.116614963990461	0.675126324335215
732	SMED30003183	150	623	17.04887	16.34266	15.92801	16.4398	SMED30003183	89	623	21.02727	22.2528	23.95556	22.4119	0.447072212633718	0.0112638497904886
733	SMED30003192	92	305	7.03842	9.54502	11.77748	9.45364	SMED30003192	66	306	14.75838	13.62666	13.42137	13.9355	0.559822934468498	0.0712979282619242
734	SMED30003205	352	772	5.2326	4.57731	3.7708	4.5269	SMED30003205	390	772	3.42601	2.98724	3.60775	3.34033	-0.438532800172376	0.0903690581715437
735	SMED30003214	321	1704	8.24424	8.55366	6.96528	7.92106	SMED30003214	333	1704	6.9579	6.62743	7.11222	6.89918	-0.199268604370047	0.162262895319197
736	SMED30003228	6469	6869	10.90129	9.2077	13.30418	11.1377	SMED30003228	6468	6745	6.77947	8.7149	12.87284	9.45574	-0.236189066424376	0.484893829921635
737	SMED30003233	656	802	2.50658	3.00044	2.69792	2.73498	SMED30003233	660	802	1.92669	2.5232	2.44338	2.29776	-0.251302166102819	0.142073844067198
738	SMED30003240	38	1226	67.50368	62.43393	79.51999	69.8192	SMED30003240	81	956	47.71148	33.9505	72.34516	51.3357	-0.443661368930335	0.237391397550064
739	SMED30003240	1413	2152	15.18962	16.50878	19.77163	17.1567	SMED30003240	1122	2215	18.15933	15.71905	19.99011	17.9562	0.0657099856988633	0.686503663618377
740	SMED30003247	851	1297	15.30753	13.22717	7.80742	12.114	SMED30003247	786	1271	23.85574	22.06183	30.14382	25.3538	1.06552667649659	0.0165108871546508
741	SMED30003248	577	826	10.34642	7.69364	15.46263	11.1676	SMED30003248	590	825	5.88196	8.95824	8.0908	7.64367	-0.546981773945712	0.258992030151034
742	SMED30003251	4507	4882	6.16025	6.48386	7.63828	6.7608	SMED30003251	4479	4882	6.68231	7.41597	8.0555	7.38459	0.1273238537607	0.357192206916277
743	SMED30003258	1863	2039	7.51644	5.49148	7.4136	6.80717	SMED30003258	1873	2039	5.49842	6.69415	6.44865	6.21374	-0.131593263179886	0.485983007500021
744	SMED30003261	405	1005	5.17063	5.68811	7.86222	6.24032	SMED30003261	559	1005	6.73098	6.41433	8.9734	7.3729	0.240612178012368	0.381486078682591
745	SMED30003261	1425	1949	7.63376	6.39062	6.64305	6.88914	SMED30003261	1413	1949	5.85455	6.65575	8.21414	6.90815	0.00397551259440324	0.982269751563724
746	SMED30003269	1363	1632	3.20476	2.46	2.44224	2.70233	SMED30003269	1422	1631	2.76433	2.93307	3.37737	3.02492	0.162693125183337	0.362961785919797
747	SMED30003275	264	639	3.62126	3.16501	3.88859	3.55829	SMED30003275	268	731	3.01219	3.41601	4.43518	3.62113	0.0252558762816462	0.90291808906731
748	SMED30003275	1084	1579	6.10637	6.25253	8.60283	6.98724	SMED30003275	911	1597	7.62697	16.97428	21.01039	15.2039	1.12164684096988	0.169449681027072
749	SMED30003276	563	1101	3.62334	6.20474	7.87254	5.90021	SMED30003276	582	1100	6.55461	6.95227	5.61302	6.3733	0.111274268265866	0.745125457553477
750	SMED30003291	1882	2257	7.87069	9.32971	10.29758	9.16599	SMED30003291	1913	2256	3.60636	4.06317	5.97695	4.54883	-1.01079519286667	0.0103515663073288
751	SMED30003292	744	894	7.02641	5.66879	5.78327	6.15949	SMED30003292	757	894	7.95191	7.99741	9.2018	8.38371	0.444777911563557	0.0205117714773112
752	SMED30003298	1144	1344	20.83794	10.31504	12.18531	14.4461	SMED30003298	1188	1342	11.24582	5.89183	16.1734	11.1037	-0.379639567479955	0.489657336811027
753	SMED30003300	1941	2248	6.75814	3.72405	5.98983	5.49067	SMED30003300	1978	2209	4.91929	4.80999	7.19347	5.64092	0.0389482715702692	0.906320383966627
754	SMED30003321	1168	1594	9.23751	8.2022	9.56464	9.00145	SMED30003321	1149	1554	8.18357	6.48002	8.56175	7.74178	-0.217492106116203	0.185300751581123
755	SMED30003323	3178	4136	12.36495	11.18678	11.52317	11.6916	SMED30003323	3194	4121	9.16284	10.32135	10.39288	9.95902	-0.231396688256518	0.0316937949972179
756	SMED30003328	735	1119	8.89997	7.05899	9.98531	8.64809	SMED30003328	827	1116	7.06837	6.61855	5.71146	6.46613	-0.419479024370813	0.108748440595264
757	SMED30003329	1	138	6.02263	6.61358	12.14487	8.26036	SMED30003329	0	206	9.71901	8.27318	7.93258	8.64159	0.0650921259003013	0.865931581593689
758	SMED30003330	781	1122	4.28398	5.2633	9.38039	6.30922	SMED30003330	652	1122	6.87542	4.10432	7.66903	6.21626	-0.021414811001245	0.963573300596343
759	SMED30003330	1263	1627	6.6547	5.2633	8.53758	6.81853	SMED30003330	1272	1628	9.94222	9.54216	3.67166	7.71868	0.178893404370914	0.715888896851083
760	SMED30003334	1166	1462	10.10958	6.4163	9.2193	8.58173	SMED30003334	1169	1405	4.81938	3.77671	6.23809	4.94473	-0.795376764648831	0.0613083886731282
761	SMED30003335	1126	1263	2.79055	2.97592	4.14156	3.30268	SMED30003335	1109	1293	3.84664	4.06817	5.26573	4.39351	0.411736785422312	0.148779051552609
762	SMED30003345	97	876	14.75495	17.79771	21.56708	18.0399	SMED30003345	83	876	12.06171	13.79664	21.36459	15.741	-0.196664145555721	0.548100630080434
763	SMED30003346	3187	3655	39.84607	31.91246	50.13958	40.6327	SMED30003346	3151	3679	44.16925	50.8921	66.00511	53.6888	0.401979926222154	0.195244667614039
764	SMED30003351	742	1061	13.04904	9.13305	14.45818	12.2134	SMED30003351	761	1126	17.00826	19.3041	24.11505	20.1425	0.721777877862609	0.0430544394239035
765	SMED30003354	1202	1657	7.68773	5.44212	6.3899	6.50658	SMED30003354	1201	1656	4.44398	6.09664	5.35612	5.29891	-0.296203806759219	0.21527065501552
766	SMED30003360	1020	1334	9.07656	8.56392	9.79899	9.14649	SMED30003360	1026	1335	6.24615	7.02799	8.30253	7.19222	-0.346781058381643	0.0615674930346679
767	SMED30003364	718	972	5.26431	3.06886	5.82184	4.71834	SMED30003364	675	975	4.6849	5.51134	6.57268	5.58964	0.244475987650541	0.441187684504223
768	SMED30003372	230	414	2.05092	2.65584	2.44049	2.38242	SMED30003372	207	415	2.57535	2.53037	2.63365	2.57979	0.114825861946575	0.380943482788839
769	SMED30003373	2460	3050	5.31429	5.36586	5.81302	5.49772	SMED30003373	2481	2980	3.04457	5.11345	4.45724	4.20509	-0.386696753685421	0.161612642156205
770	SMED30003374	6631	7373	8.69501	10.55112	16.388	11.878	SMED30003374	6412	7391	16.51468	17.13878	16.96117	16.8715	0.50629630775116	0.163207584028443
771	SMED30003382	869	1112	17.41331	17.00636	12.63188	15.6838	SMED30003382	797	1109	18.33358	13.51287	14.91326	15.5866	-0.0089688913227553	0.965212493882259
772	SMED30003384	1939	2245	10.02644	13.15942	7.94799	10.378	SMED30003384	1850	2255	10.95198	12.41791	18.61479	13.9949	0.431372737238461	0.276057640402012
773	SMED30003386	113	420	8.03732	5.32591	6.52839	6.63054	SMED30003386	176	332	2.75384	3.60553	4.57687	3.64541	-0.863045286245679	0.0411767325072825
774	SMED30003389	108	843	8.6153	7.22099	8.51767	8.11799	SMED30003389	115	843	5.84951	5.97455	6.7448	6.18962	-0.391271722250815	0.029687416050299
775	SMED30003401	714	1193	15.43976	13.07466	11.11144	13.2086	SMED30003401	716	1156	6.55123	6.93039	7.56689	7.01617	-0.91272195175331	0.0327328559356339
776	SMED30003401	1480	1915	12.57156	9.92249	19.30788	13.934	SMED30003401	1481	1882	7.15801	4.6262	5.01895	5.60105	-1.31484025615817	0.0869097782906925
777	SMED30003403	936	1669	4.43739	6.97245	6.73175	6.0472	SMED30003403	940	1669	5.92495	5.30144	8.11198	6.44612	0.0921637513819515	0.751196006805673
778	SMED30003404	3057	3240	10.53961	12.91224	16.19316	13.215	SMED30003404	3024	3240	13.69496	10.2036	11.10562	11.6681	-0.179606769139336	0.478153061518698
779	SMED30003406	1418	1676	10.11179	9.85367	10.24679	10.0708	SMED30003406	1422	1676	10.06115	10.85693	12.83461	11.2509	0.15986212032683	0.287680516153635
780	SMED30003408	2283	2519	18.13657	11.50786	23.70209	17.7822	SMED30003408	2317	2518	9.96609	8.10773	14.9355	11.0031	-0.69252378015846	0.188702026147178
781	SMED30003409	134	434	5.64629	9.41017	9.47128	8.17591	SMED30003409	100	496	11.77025	7.08622	11.93252	10.263	0.328001289577404	0.364926021856417
782	SMED30003409	1329	1533	9.28489	8.50318	9.25323	9.01377	SMED30003409	1311	1501	9.89749	12.06192	13.96135	11.9736	0.40965443720727	0.121941705519459
783	SMED30003414	718	1818	12.33537	14.30925	10.81496	12.4865	SMED30003414	705	1678	10.57979	10.8419	14.06907	11.8303	-0.0778824833702961	0.686606928735117
784	SMED30003418	661	1408	7.50775	5.16476	7.72872	6.80041	SMED30003418	617	1400	5.49252	8.19897	8.69291	7.46147	0.133838157121246	0.636097435539723
785	SMED30003426	126	412	11.49431	7.46609	8.78316	9.24785	SMED30003426	138	409	4.8654	4.96804	5.49891	5.11078	-0.855574507495689	0.0695564404283215
786	SMED30003427	926	1199	5.98988	4.79614	6.98107	5.92236	SMED30003427	960	1198	4.39659	5.71141	6.50208	5.53669	-0.0971484422312343	0.684148846240941
787	SMED30003430	587	921	4.82485	3.76478	4.49911	4.36291	SMED30003430	585	921	4.60891	4.47272	3.82968	4.30377	-0.0196897333399795	0.888685617013564
788	SMED30003438	2011	2294	4.54132	4.14022	3.53695	4.07283	SMED30003438	1972	2250	4.31629	3.39624	3.83809	3.85021	-0.0810944613619536	0.603093107026004
789	SMED30003439	479	657	6.02263	11.96744	12.14487	10.045	SMED30003439	494	657	5.08039	6.89432	7.29798	6.42423	-0.644882113874287	0.206762244013841
790	SMED30003443	965	1255	7.7015	4.84136	6.98666	6.50984	SMED30003443	979	1254	4.76981	6.09759	7.16252	6.00997	-0.115264295566798	0.675033017121071
791	SMED30003447	425	1461	35.72012	32.58108	55.10216	41.1345	SMED30003447	314	1461	42.05386	61.19459	63.5311	55.5932	0.434559520140382	0.213909014578167
792	SMED30003452	738	1433	5.41338	5.53772	6.23987	5.73032	SMED30003452	738	1376	5.04186	5.3806	4.78886	5.07044	-0.176504759989715	0.109897803896655
