V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
1679	SMED30007989	1539	1702	8.02836	5.65173	4.96922	6.21644	SMED30007989	1530	1740	6.39068	8.77134	7.19602	7.45268	0.261670693761902	0.351225565565817
1680	SMED30007990	245	440	5.41875	6.71268	6.39394	6.17512	SMED30007990	304	660	6.91889	4.40182	8.93945	6.75339	0.129144701186516	0.708318706729516
1681	SMED30007993	43	229	19.15306	18.94485	15.18417	17.7607	SMED30007993	45	246	30.12166	35.69268	29.43248	31.7489	0.838018164336006	0.00651280742939914
1682	SMED30008003	711	1044	8.76878	7.92089	9.26568	8.65178	SMED30008003	634	1044	8.9095	6.65453	5.78169	7.11524	-0.282084560218234	0.236077814679306
1683	SMED30008007	2780	3102	13.69737	14.06627	18.73687	15.5002	SMED30008007	2727	3107	15.34732	14.13539	13.7927	14.4251	-0.103705510611102	0.581237655448674
1684	SMED30008012	3376	3563	8.03868	12.62829	16.59775	12.4216	SMED30008012	3337	3668	14.99503	8.71297	11.61771	11.7752	-0.077099452017408	0.844298327557671
1685	SMED30008013	393	572	6.588	10.05962	14.00132	10.2163	SMED30008013	217	572	10.6844	7.68589	7.29689	8.55573	-0.255909935227106	0.538716898494642
1686	SMED30008013	726	973	4.42458	10.05962	14.00132	9.49517	SMED30008013	738	1007	5.84496	5.01819	4.43976	5.10097	-0.896422214454336	0.253134397806878
1687	SMED30008013	2190	2388	4.2456	7.62704	5.49156	5.78807	SMED30008013	2078	2388	7.09065	4.49599	7.05726	6.21463	0.102586130498888	0.761142516541269
1688	SMED30008015	1152	1290	12.24391	12.3435	12.44393	12.3438	SMED30008015	1127	1290	11.78117	10.58697	12.82601	11.7314	-0.0734114002351488	0.443876057047552
1689	SMED30008017	166	569	9.83769	4.40153	6.28042	6.83988	SMED30008017	193	568	4.76256	6.12414	5.34617	5.41096	-0.338086438074016	0.467211967304255
1690	SMED30008020	623	1103	28.61267	24.11553	23.32014	25.3494	SMED30008020	671	1090	22.22463	24.21365	20.00172	22.1467	-0.194859856193414	0.19897821266354
1691	SMED30008025	1056	1398	2.10624	3.0892	4.52846	3.2413	SMED30008025	865	1415	3.08152	4.01755	3.73987	3.61298	0.156616712481465	0.661382569067464
1692	SMED30008029	89	407	9.74912	4.16063	4.95787	6.28921	SMED30008029	93	404	5.18023	4.16863	4.03488	4.46125	-0.495430812458071	0.405547622220166
1693	SMED30008030	7100	7238	6.41968	6.43461	8.76059	7.20496	SMED30008030	7076	7238	5.04391	4.60842	5.43496	5.0291	-0.51869018032271	0.0968463402335033
1694	SMED30008033	2081	2638	26.30405	28.55357	35.30586	30.0545	SMED30008033	2099	2650	39.02213	30.61607	26.51038	32.0495	0.0927208307813196	0.686799851322813
1695	SMED30008034	386	735	2.60134	3.73528	3.83303	3.38988	SMED30008034	126	736	3.53839	2.74184	3.84874	3.37632	-0.00578255769706788	0.980282393021467
1696	SMED30008034	1160	1336	5.42112	5.57978	6.11366	5.70485	SMED30008034	1143	1337	5.06144	7.21472	5.61196	5.96271	0.0637792184938541	0.734966512140909
1697	SMED30008038	1808	2597	41.80445	27.47744	38.62523	35.969	SMED30008038	1792	2598	35.44691	33.53499	25.45004	31.4773	-0.192442253230107	0.4506589891808
1698	SMED30008041	434	670	13.01067	14.1053	19.95539	15.6905	SMED30008041	452	670	13.0002	10.52587	10.83228	11.4528	-0.45419097257927	0.179156254264379
1699	SMED30008044	1198	1832	25.40812	21.83284	25.66795	24.303	SMED30008044	1034	1834	28.10758	31.40877	25.71769	28.4113	0.225330432293322	0.122685993926904
1700	SMED30008050	1017	1186	4.96888	6.39895	5.48993	5.61925	SMED30008050	981	1189	6.28178	7.66477	7.83701	7.26119	0.369828416528323	0.0653928658936154
1701	SMED30008052	786	1841	11.02972	6.29316	7.49176	8.27155	SMED30008052	829	1842	8.58582	9.53265	7.5795	8.56599	0.050462292667405	0.861312206658035
1702	SMED30008054	928	1109	4.80544	5.45998	6.35569	5.54037	SMED30008054	897	1111	4.55192	4.42828	4.74502	4.57507	-0.276188509085645	0.160033695831928
1703	SMED30008057	833	1324	2.83686	9.21033	11.55013	7.86577	SMED30008057	791	2033	13.28432	7.53057	6.76412	9.193	0.22494773900633	0.710663989264078
1704	SMED30008057	1660	2032	6.15937	9.21033	11.55013	8.97328	SMED30008057	791	2033	13.28432	7.53057	6.76412	9.193	0.0349003112264337	0.93656585334008
1705	SMED30008062	243	481	6.04954	5.35876	9.06705	6.82512	SMED30008062	223	530	9.14895	5.72352	7.44141	7.43796	0.124052577542319	0.705646705071177
1706	SMED30008064	1738	2358	3.96173	4.00309	3.18975	3.71819	SMED30008064	1773	2355	2.44331	1.9397	3.43582	2.60628	-0.512608409024814	0.111003495341793
1707	SMED30008073	1697	2003	4.54001	3.40158	4.06461	4.00207	SMED30008073	1700	2003	4.42032	4.33915	3.62066	4.12671	0.044245656533209	0.780615429405371
1708	SMED30008076	2253	2423	5.04867	3.74865	4.53867	4.44533	SMED30008076	2231	2424	4.50553	3.35879	3.90916	3.92449	-0.179785338437381	0.359595755673344
1709	SMED30008079	3197	3529	12.64332	14.38431	13.9308	13.6528	SMED30008079	3195	3530	9.9823	14.50661	9.05168	11.1802	-0.288250861792696	0.277121304872458
1710	SMED30008079	4159	4384	27.32569	35.38321	37.07666	33.2619	SMED30008079	4078	4385	35.43098	27.80506	29.51841	30.9182	-0.10541425051126	0.572146851103846
1711	SMED30008080	818	1035	4.25195	5.88499	6.34506	5.494	SMED30008080	799	1039	6.07025	4.17756	5.73763	5.32848	-0.0441328613326544	0.857206013386297
1712	SMED30008086	740	1146	5.78452	5.16975	5.2314	5.39522	SMED30008086	740	1434	7.88459	10.19007	8.81835	8.96434	0.73251557905448	0.0258249570824506
1713	SMED30008099	1429	1581	6.8738	6.54873	8.67709	7.36654	SMED30008099	1441	1580	4.89984	5.03084	4.66325	4.86464	-0.598654112459833	0.0599535513555431
1714	SMED30008101	740	987	9.09843	9.8963	8.61568	9.20347	SMED30008101	768	987	5.13737	8.65926	7.20623	7.00095	-0.394627202410593	0.153058028103853
1715	SMED30008102	271	428	3.82733	6.52299	8.09375	6.14802	SMED30008102	271	428	2.07165	4.46669	3.27562	3.27132	-0.910248967716461	0.133111860533029
1716	SMED30008104	120	626	3.46074	4.16656	6.48223	4.70318	SMED30008104	86	668	5.72999	4.95793	6.3496	5.67917	0.272043549927776	0.405858657011469
1717	SMED30008104	1483	1661	2.25071	2.35862	2.8845	2.49794	SMED30008104	1454	1665	3.29943	3.96715	3.99176	3.75278	0.58722089316654	0.0144479517908275
1718	SMED30008104	1922	2104	4.56885	4.40262	5.57767	4.84971	SMED30008104	1838	2151	5.7401	3.96715	3.99176	4.56634	-0.0868601969035527	0.707031270169645
1719	SMED30008107	1254	1443	7.28097	6.12644	7.02747	6.81163	SMED30008107	1253	1443	5.77441	5.3723	6.61803	5.92158	-0.20201790350004	0.154429345889964
1720	SMED30008111	619	987	3.58203	3.27453	3.0095	3.28869	SMED30008111	623	1012	4.78895	4.99783	4.80045	4.86241	0.564158524409903	0.00490449063605493
1721	SMED30008113	520	775	42.93237	60.09789	79.60779	60.8793	SMED30008113	506	781	56.22415	59.03272	74.02612	63.0943	0.051557906034552	0.864714909441492
1722	SMED30008120	164	338	7.12427	5.49719	7.34306	6.65484	SMED30008120	169	337	7.45889	6.93521	6.97829	7.12413	0.0983098624113608	0.509531378796448
1723	SMED30008124	1223	1813	6.09884	11.18632	9.47027	8.91848	SMED30008124	1211	1817	10.39851	6.19912	8.16705	8.25489	-0.111548858058951	0.748326477328998
1724	SMED30008151	89	285	10.33428	8.23593	12.37701	10.3157	SMED30008151	87	298	13.25715	11.64082	12.25045	12.3828	0.263495851231645	0.219464215783189
1725	SMED30008163	264	774	5.18571	5.96753	5.98568	5.71297	SMED30008163	263	774	5.41616	4.95658	4.77401	5.04892	-0.17826613594198	0.117802598197019
1726	SMED30008165	1216	1651	3.43285	4.89745	5.733	4.68777	SMED30008165	1183	1725	5.70601	4.37399	9.50512	6.52837	0.477821038054167	0.359640317931614
1727	SMED30008167	54	227	12.25473	10.59264	16.03734	12.9616	SMED30008167	52	259	22.52394	13.99585	16.75444	17.7581	0.454233413328791	0.195506969239141
1728	SMED30008170	227	433	7.87056	11.09584	15.52813	11.4982	SMED30008170	134	448	12.95638	9.57254	8.10871	10.2125	-0.17107195198768	0.656176221032867
1729	SMED30008205	613	862	5.86496	8.03865	8.92594	7.60985	SMED30008205	585	902	9.07834	7.08755	8.06971	8.07853	0.0862247819685672	0.68940811484875
1730	SMED30008206	1317	1642	10.61867	7.51413	9.32829	9.1537	SMED30008206	1286	1672	9.15046	6.56888	5.79697	7.1721	-0.35195940663152	0.218700338562681
1731	SMED30008207	218	651	6.46797	4.60616	5.81014	5.62809	SMED30008207	218	593	2.9505	2.47547	2.26951	2.56516	-1.13359658350743	0.0200380017452935
1732	SMED30008221	1557	1856	3.36316	5.37779	5.75568	4.83221	SMED30008221	1508	2017	5.96897	4.87561	5.4624	5.43566	0.169772065284907	0.514314880194046
1733	SMED30008221	2884	3164	5.99897	7.56252	12.0775	8.54633	SMED30008221	2835	3226	10.57583	12.47616	11.21032	11.4208	0.418286781526917	0.251370233640936
1734	SMED30008231	466	775	5.5322	6.89531	6.59651	6.34134	SMED30008231	511	816	5.98178	5.26361	7.6219	6.2891	-0.0119341556905839	0.952413473632785
1735	SMED30008233	619	974	1.90305	2.27078	2.98228	2.38537	SMED30008233	600	989	3.14733	2.6232	2.83621	2.86891	0.266289647123066	0.266184191915454
1736	SMED30008239	149	680	8.69565	14.09938	14.62204	12.4724	SMED30008239	219	726	12.06147	8.95923	9.65702	10.2259	-0.286511279330898	0.367742314967375
1737	SMED30008246	805	1029	7.31428	6.43192	5.9894	6.57853	SMED30008246	794	1030	6.36945	9.8075	8.23243	8.13646	0.306636001451474	0.253631841601876
1738	SMED30008248	143	363	13.28034	6.69887	9.8995	9.95957	SMED30008248	156	353	4.92003	6.33494	4.49866	5.25121	-0.923433564597713	0.122084696022176
1739	SMED30008249	20	181	10.98125	15.60869	10.97175	12.5206	SMED30008249	1	197	19.41903	19.85532	19.63756	19.6373	0.649292882824912	0.0431700322033759
1740	SMED30008253	1230	2176	12.69903	19.09146	16.83451	16.2083	SMED30008253	1221	2228	22.60275	16.02423	18.33733	18.9881	0.228362770397929	0.359247954619547
1741	SMED30008253	2528	3003	14.65737	16.9217	19.84574	17.1416	SMED30008253	2453	3138	24.41977	23.7766	19.40355	22.5333	0.394556834472679	0.0685876360102182
1742	SMED30008255	1062	1450	11.21476	6.94636	7.11515	8.42542	SMED30008255	1049	1450	6.02052	6.68725	6.10885	6.27221	-0.425774742038281	0.26137704122455
1743	SMED30008259	402	744	10.5921	6.96585	8.42218	8.66004	SMED30008259	408	746	6.67939	6.89005	6.20882	6.59275	-0.393493313892978	0.185036618057601
1744	SMED30008261	1268	1421	3.4377	4.23919	3.86395	3.84695	SMED30008261	1235	1483	4.86431	4.78232	7.68223	5.77629	0.586428096285348	0.174528739574269
1745	SMED30008266	1333	1630	28.34119	32.27923	41.76237	34.1276	SMED30008266	1340	1633	59.82469	38.62633	41.6185	46.6898	0.452168447210612	0.194815620521488
1746	SMED30008269	3059	3846	4.1798	4.53093	4.31321	4.34131	SMED30008269	3020	3865	4.49535	4.41649	4.12637	4.34607	0.00158096666241221	0.97652252429933
1747	SMED30008280	539	759	6.3827	5.86017	6.53648	6.25978	SMED30008280	543	809	6.57256	5.60598	6.24827	6.14227	-0.0273400232753826	0.755580338625696
1748	SMED30008283	1254	1685	8.46806	11.87155	14.2376	11.5257	SMED30008283	1231	1731	11.01858	7.26443	9.20032	9.16111	-0.331260056480555	0.311498505106649
1749	SMED30008292	1913	2175	3.72424	4.80502	5.79129	4.77352	SMED30008292	1917	2175	3.2231	3.88528	3.77849	3.62896	-0.395497349024157	0.186975828253794
1750	SMED30008294	1335	1720	60.52137	33.6139	37.03839	43.7246	SMED30008294	1385	1712	35.76769	37.77259	16.193	29.9111	-0.547764218716471	0.276563745367688
1751	SMED30008295	1563	1990	3.35193	2.49713	2.09404	2.6477	SMED30008295	1451	1821	2.37558	3.30475	2.31181	2.66405	0.00888149420235321	0.975036974402751
1752	SMED30008298	1695	1980	6.16611	8.65855	10.23382	8.35283	SMED30008298	1586	2080	9.59649	8.48177	7.42345	8.50057	0.0252945073800651	0.919086209363713
1753	SMED30008301	209	352	4.74468	9.49521	13.11488	9.11826	SMED30008301	38	489	18.98444	15.53243	18.98046	17.8324	0.967670431067586	0.0509527911654249
1754	SMED30008301	595	801	5.26086	9.49521	4.31745	6.35784	SMED30008301	614	886	6.88597	15.53243	18.98046	13.7996	1.11801783364985	0.163029953259854
1755	SMED30008304	1287	1432	4.47265	4.77014	5.30441	4.84907	SMED30008304	1289	1457	5.2976	6.17755	6.60616	6.0271	0.313755921512995	0.0721893705304299
1756	SMED30008304	2234	2426	8.61228	13.90453	18.9232	13.8133	SMED30008304	2183	2478	17.34534	10.53761	12.47364	13.4522	-0.0382158875496331	0.925543293181062
1757	SMED30008307	1215	1487	4.17719	10.06749	8.19641	7.48036	SMED30008307	1021	1490	9.47645	6.45584	8.42291	8.1184	0.118087721551724	0.765219040576527
1758	SMED30008311	1835	2460	17.11557	19.53705	23.89879	20.1838	SMED30008311	1716	2461	27.96067	27.28808	20.33993	25.1962	0.320008352145228	0.188762594722769
1759	SMED30008314	2267	2464	7.74021	7.53385	8.90617	8.06008	SMED30008314	2252	2504	10.10194	9.33085	11.03597	10.1563	0.333508852161063	0.0334259368824016
1760	SMED30008318	307	485	3.35118	3.97723	5.59813	4.30885	SMED30008318	290	497	4.15971	4.43653	3.1407	3.91231	-0.139282186363427	0.642524452573774
1761	SMED30008325	948	1386	8.5624	10.35624	8.7364	9.21835	SMED30008325	947	1404	14.25871	23.44289	20.4972	19.3996	1.0734464561058	0.0584130144220874
1762	SMED30008325	2228	2614	5.75961	11.75641	11.22189	9.5793	SMED30008325	2228	2620	9.83313	6.37131	5.93404	7.37949	-0.376399121576749	0.397634078376367
1763	SMED30008327	655	798	4.93961	6.70291	8.15195	6.59816	SMED30008327	654	820	4.2808	3.51871	3.23942	3.67964	-0.842499136337357	0.0757258602839536
1764	SMED30008337	96	360	4.08248	5.59014	5.66871	5.11378	SMED30008337	96	346	4.07326	3.28388	3.21334	3.52349	-0.537384976140093	0.0712518359340972
1765	SMED30008341	1591	1967	15.15885	16.09421	14.1904	15.1478	SMED30008341	1584	1968	18.91328	17.50941	18.40499	18.2759	0.270834175489697	0.0123723941935426
1766	SMED30008349	2508	2767	10.54697	8.08146	7.77354	8.80066	SMED30008349	2491	2752	5.60895	4.55904	4.64044	4.93614	-0.834228408686326	0.0346975229461712
1767	SMED30008361	1561	1776	21.49988	20.16741	27.4723	23.0465	SMED30008361	1543	1776	16.3504	16.12476	12.98014	15.1518	-0.605058476870146	0.053414412822205
1768	SMED30008371	888	1099	4.49465	4.33568	5.04673	4.62569	SMED30008371	860	1099	4.5929	3.24773	3.06959	3.63674	-0.347022796618538	0.164694581959944
1769	SMED30008379	2628	2978	8.3996	8.43582	7.45972	8.09838	SMED30008379	2630	2978	6.1548	5.31396	8.25591	6.57489	-0.300666582271189	0.217171491506567
1770	SMED30008388	1312	1529	9.69359	8.16971	12.95543	10.2729	SMED30008388	1271	1533	16.07524	8.95958	12.65726	12.564	0.290452341711694	0.416236477823565
1771	SMED30008393	1102	1249	7.26777	7.89842	7.72181	7.62933	SMED30008393	1093	1249	8.15716	8.39793	8.62321	8.39277	0.137590678346051	0.0345204047314414
1772	SMED30008402	155	794	6.55672	6.89778	10.13286	7.86245	SMED30008402	121	1049	10.7078	9.67272	11.13257	10.5044	0.41794291663526	0.133831784506621
1773	SMED30008405	1268	1630	9.32222	12.09872	13.59244	11.6711	SMED30008405	1215	1650	14.26895	9.48805	10.77114	11.5094	-0.0201279154552856	0.936283710353511
1774	SMED30008425	1090	1392	6.10394	7.65067	8.32184	7.35882	SMED30008425	1089	1394	8.13649	5.65813	6.5635	6.78604	-0.11690451211451	0.589642527062826
1775	SMED30008431	218	465	2.48432	2.47951	2.8672	2.61034	SMED30008431	158	618	2.25062	1.87645	2.31351	2.14686	-0.282009617909944	0.0689017573963854
1776	SMED30008434	70	352	13.341	17.95189	17.43032	16.2411	SMED30008434	77	422	24.43591	13.86512	15.32782	17.8763	0.138398812646062	0.684222757774816
1777	SMED30008439	17	243	6.92903	7.58136	10.69042	8.40027	SMED30008439	44	274	16.9223	14.80735	13.0917	14.9404	0.830711169383941	0.0152068675513811
1778	SMED30008439	3127	3287	5.57692	6.71747	3.65725	5.31721	SMED30008439	3111	3289	11.65142	7.74021	6.98679	8.79281	0.725654848600995	0.124223715181527
1779	SMED30008446	129	312	7.42396	12.04099	13.22236	10.8958	SMED30008446	50	442	16.09005	9.75939	14.67174	13.5071	0.309945831514828	0.373919730518098
1780	SMED30008453	1564	1972	12.8301	14.52715	23.02069	16.7926	SMED30008453	1638	1974	15.78512	9.84411	10.63458	12.0879	-0.474261989561771	0.282863140018231
1781	SMED30008468	2193	2627	9.9702	10.68347	11.28424	10.646	SMED30008468	1747	2627	15.66538	24.17035	16.12988	18.6552	0.809266355809558	0.0984627167468753
1782	SMED30008473	1102	1284	5.97569	5.13834	5.65317	5.58907	SMED30008473	1109	1363	5.11547	4.37447	4.29663	4.59552	-0.282380127064488	0.0499752969253967
1783	SMED30008486	10543	11170	10.1297	15.00496	16.10562	13.7468	SMED30008486	10491	11283	22.22026	13.56171	15.00231	16.9281	0.300324229996892	0.3893865602625
1784	SMED30008487	1986	2770	5.9689	3.89094	4.03228	4.63071	SMED30008487	1850	2771	5.90989	7.10378	5.09997	6.03788	0.382808673719964	0.189503942143809
1785	SMED30008487	3384	3688	3.78936	6.9638	8.0753	6.27615	SMED30008487	3117	3690	7.40666	6.58402	5.84301	6.61123	0.0750388727631308	0.824432142242881
1786	SMED30008490	360	533	14.47777	8.46439	6.73946	9.89387	SMED30008490	377	532	9.4321	12.78817	8.12589	10.1154	0.0319465219593312	0.939978675153556
1787	SMED30008496	478	842	4.22384	5.70198	4.88119	4.93567	SMED30008496	431	1480	8.30742	9.05081	9.216	8.85808	0.843748087898642	0.00277322336052446
1788	SMED30008496	1278	1478	3.97017	5.70198	5.54454	5.07223	SMED30008496	431	1480	8.30742	9.05081	9.216	8.85808	0.804373860806795	0.00916191497900697
1789	SMED30008513	1075	1467	7.15629	9.98738	12.18364	9.77577	SMED30008513	1073	1503	9.69765	7.51955	6.76461	7.99394	-0.29030359808038	0.365449954596396
1790	SMED30008513	2798	3125	5.34549	5.26964	4.24451	4.95321	SMED30008513	2842	3128	3.26442	3.26795	2.44551	2.99263	-0.726949868571917	0.0137021512446671
1791	SMED30008516	160	812	6.98441	7.98124	12.90496	9.2902	SMED30008516	134	820	10.32878	6.96062	6.62081	7.97007	-0.221117260111958	0.58252591440253
1792	SMED30008521	169	371	3.93576	3.57851	4.84911	4.12113	SMED30008521	169	373	4.37649	4.15869	3.31775	3.95098	-0.0608294304242337	0.749873232195217
1793	SMED30008521	1116	1267	6.49823	11.45507	12.58685	10.18	SMED30008521	1116	1288	9.71895	7.93602	8.55753	8.7375	-0.220445105812896	0.52564901750989
1794	SMED30008529	212	706	4.79073	9.38627	14.42555	9.53418	SMED30008529	149	721	12.78128	12.74262	16.07276	13.8656	0.540329278780115	0.25628458789592
1795	SMED30008540	182	485	7.25663	6.47069	7.79989	7.17574	SMED30008540	186	581	6.14953	4.33553	4.24622	4.91043	-0.547278252741377	0.0459724202856182
1796	SMED30008548	1674	1825	5.7942	8.0745	8.55281	7.47384	SMED30008548	1517	1830	11.16524	5.28114	8.1695	8.20529	0.134704645060085	0.726369857091274
1797	SMED30008550	214	506	12.21828	12.1016	13.4913	12.6037	SMED30008550	264	508	11.13177	10.00345	7.17025	9.43516	-0.417728431931139	0.100994256728642
1798	SMED30008553	1615	2051	4.84912	3.78616	4.0071	4.21413	SMED30008553	1568	2049	3.87255	3.75773	3.39394	3.67474	-0.197592641842587	0.232999409918363
1799	SMED30008556	1718	1915	6.01627	12.49385	7.33347	8.61453	SMED30008556	1699	1917	13.86948	11.75547	11.48512	12.37	0.522001508579186	0.189092100034595
1800	SMED30008560	770	1016	2.20639	2.72898	2.4162	2.45052	SMED30008560	647	1017	2.80446	2.20207	2.8001	2.60221	0.0866494717610512	0.580679597514947
1801	SMED30008565	2152	2335	10.59181	12.56155	11.64065	11.598	SMED30008565	2135	2336	8.01787	8.05529	8.48278	8.18531	-0.502767081742708	0.0209857500262247
1802	SMED30008568	13803	14068	8.74203	6.09645	8.54762	7.79537	SMED30008568	13806	14100	8.94515	6.95791	6.91922	7.60743	-0.0352083469305723	0.871068946947399
1803	SMED30008578	419	646	4.49286	5.15508	4.13467	4.5942	SMED30008578	403	655	5.72061	5.68272	6.11695	5.84009	0.346176939104703	0.0359815783732251
1804	SMED30008578	2179	2444	8.01649	8.46434	8.76994	8.41692	SMED30008578	2120	2447	12.81977	9.90885	10.73284	11.1538	0.406170997019442	0.0793000860335759
1805	SMED30008580	3341	3559	7.33322	8.86399	11.17157	9.12293	SMED30008580	3133	3560	10.34545	7.86451	7.70083	8.63693	-0.078978650357824	0.748099858364451
1806	SMED30008585	531	788	14.3045	11.92832	13.44067	13.2245	SMED30008585	587	788	10.04188	8.72603	8.3765	9.04814	-0.547520019937006	0.0103515793008373
1807	SMED30008586	2173	2341	4.63809	3.92742	4.50324	4.35625	SMED30008586	2149	2342	4.53043	3.37337	3.9261	3.9433	-0.14368327841305	0.367773062042295
1808	SMED30008591	5260	5549	13.05326	8.59647	11.39132	11.0137	SMED30008591	5237	5560	15.69293	12.26377	8.7945	12.2504	0.153529640017025	0.634685128759194
1809	SMED30008600	112	387	10.88848	15.16273	12.65971	12.9036	SMED30008600	57	365	6.65795	5.72102	5.8687	6.08256	-1.08502307057344	0.0263281277154997
1810	SMED30008601	691	993	18.04919	14.44479	14.5498	15.6813	SMED30008601	670	993	12.43433	11.34183	10.23257	11.3362	-0.468108049211748	0.0467100043879707
1811	SMED30008612	2524	2975	8.65982	14.49129	17.74836	13.6332	SMED30008612	2530	3004	16.63023	16.10896	13.35409	15.3644	0.172467196004766	0.592442205879777
1812	SMED30008618	817	1058	9.99917	8.73898	10.38735	9.7085	SMED30008618	811	1082	10.80782	7.39535	8.38797	8.86371	-0.13133773048835	0.510118869980128
1813	SMED30008623	1528	1837	3.77464	3.66639	3.81247	3.75117	SMED30008623	1620	1839	3.86754	2.68844	3.02966	3.19521	-0.231429893174773	0.25227735427879
1814	SMED30008628	1262	1513	9.65591	11.48297	12.48915	11.2093	SMED30008628	1253	1513	9.73014	7.20256	7.9774	8.30337	-0.432927295689585	0.0605155796572073
1815	SMED30008633	622	909	11.81057	12.20071	10.11979	11.377	SMED30008633	656	910	8.30126	7.61902	6.65025	7.52351	-0.596642388185111	0.0102258432995735
1816	SMED30008636	1956	2221	16.86473	17.01097	13.32924	15.735	SMED30008636	1952	2205	12.52958	17.4996	17.13321	15.7208	-0.00130254331298068	0.994709792243285
1817	SMED30008638	1024	1248	17.33896	13.55616	16.93925	15.9448	SMED30008638	835	1570	21.56594	31.80469	26.57084	26.6472	0.74089794572168	0.0529433629903778
1818	SMED30008640	4298	4549	8.45043	7.14095	7.38098	7.65745	SMED30008640	4315	4577	7.85703	8.27287	6.40708	7.51233	-0.0276036028715897	0.84563824199173
1819	SMED30008645	1231	1390	1.9393	2.71746	3.32769	2.66148	SMED30008645	1151	1401	3.51551	2.75011	2.89937	3.055	0.198943655039006	0.455754397831615
1820	SMED30008651	3395	3539	8.95753	11.85493	9.69963	10.1707	SMED30008651	3356	3610	19.71977	12.71981	16.42013	16.2866	0.679266481126332	0.0773248744529432
1821	SMED30008654	3696	3877	3.92238	4.48018	6.55622	4.98626	SMED30008654	3676	3879	7.20416	4.61031	5.29153	5.702	0.193509927619543	0.556152821166891
1822	SMED30008655	1354	1580	4.92659	5.98177	5.33863	5.41566	SMED30008655	1333	1586	6.16662	6.76401	5.9203	6.28364	0.214463360578952	0.0963792437052334
1823	SMED30008660	2529	2734	9.23374	8.66361	12.17446	10.0239	SMED30008660	2455	2734	12.74911	11.0496	11.3425	11.7137	0.224752923825651	0.259676374295719
1824	SMED30008665	33	394	9.40368	10.03416	8.43981	9.29255	SMED30008665	41	395	8.32244	6.39408	10.83451	8.51701	-0.125727502068381	0.61706246942552
1825	SMED30008671	2352	2932	8.82078	8.95336	9.45101	9.07505	SMED30008671	2286	2949	13.26592	11.30455	15.19652	13.2557	0.546635360361936	0.061413770187252
1826	SMED30008672	202	394	3.29334	2.96253	2.95533	3.0704	SMED30008672	200	397	3.6057	2.63294	2.81246	3.01703	-0.0252975745742942	0.879510651572505
1827	SMED30008677	1302	1498	6.01081	9.70915	9.06065	8.2602	SMED30008677	1286	1505	6.83524	6.02892	12.05973	8.30796	0.00831755680850873	0.983987010100625
1828	SMED30008682	1168	1404	7.22222	7.58709	9.47027	8.09319	SMED30008682	1021	1404	10.42102	4.92114	7.38022	7.57413	-0.095628281931473	0.786218187133896
1829	SMED30008684	944	1213	5.5435	9.01637	9.9247	8.16152	SMED30008684	887	1216	9.56803	7.49434	9.55684	8.87307	0.120595485532304	0.668174532518919
1830	SMED30008689	2086	2733	10.11753	7.35272	8.76327	8.74451	SMED30008689	2082	2789	9.62358	9.36823	7.53885	8.84355	0.0162480713768284	0.928422243511272
1831	SMED30008692	164	627	4.69542	4.1832	5.54949	4.80937	SMED30008692	249	637	5.06182	3.75581	5.10044	4.63936	-0.0519221223536458	0.789429763382877
1832	SMED30008699	2586	2786	12.59443	10.42526	11.58014	11.5333	SMED30008699	2580	2786	15.96671	12.44474	7.73786	12.0498	0.0632038336146412	0.851307186581951
1833	SMED30008709	1056	1268	3.70381	3.36681	3.65132	3.57398	SMED30008709	1071	1268	3.19664	3.0918	2.84366	3.04403	-0.231548983892278	0.0231676039336685
1834	SMED30008714	180	381	1.37629	1.52711	1.46546	1.45629	SMED30008714	169	536	1.5838	1.28961	1.68735	1.52025	0.06201091262834	0.654812822968089
1835	SMED30008716	1958	2183	6.77691	7.03947	6.31987	6.71208	SMED30008716	1948	2237	11.03971	6.22269	9.28513	8.84918	0.398783864476702	0.266899020360013
1836	SMED30008718	156	334	10.83112	17.70241	41.60959	23.381	SMED30008718	62	341	17.30212	33.19325	33.1194	27.8716	0.253459189397503	0.702134426659296
1837	SMED30008720	1953	2111	7.27192	6.81954	6.11079	6.73408	SMED30008720	1948	2112	7.78608	4.46737	5.04775	5.76707	-0.223642326538289	0.449406138648094
1838	SMED30008732	1472	1670	3.73872	3.78737	3.70091	3.74233	SMED30008732	1467	1832	2.34916	1.64443	2.00368	1.99909	-0.904593357179469	0.0123713946946289
1839	SMED30008748	1241	1621	7.19323	9.07721	12.80105	9.6905	SMED30008748	1299	1686	16.35866	11.0159	15.12889	14.1678	0.547972740215046	0.12435166809722
1840	SMED30008751	3737	4316	11.85839	17.50094	16.66635	15.3419	SMED30008751	3596	4359	26.15829	18.99437	23.48457	22.8791	0.576553138815203	0.0525314364803457
1841	SMED30008752	69	293	8.18487	5.90798	5.52391	6.53892	SMED30008752	53	292	5.23866	5.52569	6.06248	5.60894	-0.22132422253922	0.380614607194857
1842	SMED30008752	859	1048	5.74307	17.20769	19.88272	14.2778	SMED30008752	856	1768	23.35713	20.25448	16.42577	20.0125	0.487127704439324	0.321145942444293
1843	SMED30008752	1463	1767	7.54172	17.20769	19.88272	14.8774	SMED30008752	856	1768	23.35713	20.25448	16.42577	20.0125	0.427778982132513	0.312091174483303
