V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
1498	SMED30007015	451	875	8.52954	6.57436	8.02486	7.70959	SMED30007015	604	837	11.17255	6.9712	2.97865	7.0408	-0.130914776742184	0.806993537803544
1499	SMED30007022	449	1554	9.99011	7.62486	11.11874	9.5779	SMED30007022	895	1541	4.67385	6.89521	5.04675	5.5386	-0.790188022677093	0.0378361645853779
1500	SMED30007024	931	1269	15.4356	8.34797	13.28783	12.3571	SMED30007024	934	1267	11.79933	19.96898	15.84446	15.8709	0.361043735090708	0.328820470630136
1501	SMED30007032	71	261	9.83696	8.54586	9.72546	9.36943	SMED30007032	74	190	5.60172	5.83709	4.37267	5.27049	-0.830024186397339	0.00269738454280619
1502	SMED30007034	376	534	5.38089	6.08413	8.16327	6.54276	SMED30007034	369	534	5.54248	4.50189	5.11227	5.05221	-0.372984743678664	0.209197704681169
1503	SMED30007038	1214	1536	22.56744	18.01166	22.25449	20.9445	SMED30007038	1216	1535	18.05079	15.04419	16.89067	16.6619	-0.330018519341293	0.0806533434296502
1504	SMED30007039	130	324	5.77483	4.9865	5.36507	5.37547	SMED30007039	205	320	3.51328	2.97398	2.89556	3.12761	-0.781330275355011	0.00185089938496658
1505	SMED30007042	90	282	3.11602	2.77581	2.73691	2.87625	SMED30007042	164	281	2.67667	5.12365	2.53442	3.44491	0.260277213841663	0.569552860820862
1506	SMED30007042	433	927	6.577	6.10787	6.51562	6.40016	SMED30007042	435	848	5.98997	5.12365	5.55897	5.55753	-0.203664140979098	0.0568162514433232
1507	SMED30007055	9941	10175	7.77046	7.17896	6.68885	7.21276	SMED30007055	9901	10178	14.15432	8.29585	8.81264	10.4209	0.530856556247677	0.226527977983478
1508	SMED30007059	517	727	5.97049	4.50061	7.28675	5.91928	SMED30007059	527	670	5.91434	5.96139	4.19164	5.35579	-0.144322308432625	0.60360306476797
1509	SMED30007060	877	1295	8.33272	6.85426	8.21909	7.80202	SMED30007060	895	1269	8.29986	5.18919	5.22648	6.23851	-0.322646198356753	0.2676871107585
1510	SMED30007069	1803	2407	35.20483	40.67372	33.29516	36.3912	SMED30007069	1821	2295	20.92949	18.5987	17.26084	18.9297	-0.942938077609425	0.00647265595575293
1511	SMED30007070	1041	1760	14.7613	12.99926	14.46691	14.0758	SMED30007070	1047	1758	8.5717	9.4843	10.21808	9.42469	-0.578699849728756	0.00320293132162329
1512	SMED30007093	2347	2658	8.45085	8.3187	15.09891	10.6228	SMED30007093	2388	2555	6.10417	4.0899	6.59823	5.59743	-0.924327601246264	0.143201184146445
1513	SMED30007095	76	338	5.25467	5.5631	7.8691	6.22896	SMED30007095	39	1455	28.16615	28.571	21.57185	26.103	2.06715241115114	0.00695385451335259
1514	SMED30007095	474	626	5.91151	6.14869	7.26379	6.44133	SMED30007095	39	1455	28.16615	28.571	21.57185	26.103	2.01878511370251	0.0110272681870669
1515	SMED30007095	864	1445	9.52409	10.83341	6.96113	9.10621	SMED30007095	39	1455	28.16615	28.571	21.57185	26.103	1.51929298917014	0.00719156269130708
1516	SMED30007095	2484	2713	6.89676	8.19825	11.19834	8.76445	SMED30007095	2407	5445	52.90669	46.69668	40.58405	46.7291	2.41458578647949	0.00435994803313814
1517	SMED30007095	2943	3495	10.18093	14.05415	11.19834	11.8111	SMED30007095	2407	5445	52.90669	46.69668	40.58405	46.7291	1.98417791811846	0.00591590530530596
1518	SMED30007095	3645	5230	42.36579	15.8452	28.44983	28.8869	SMED30007095	2407	5445	52.90669	46.69668	40.58405	46.7291	0.69390586196509	0.130639675363474
1519	SMED30007095	5781	7503	72.55788	65.58603	44.06849	60.7375	SMED30007095	5783	9272	135.11797	135.55104	118.64516	129.771	1.09530858700946	0.00427752279716611
1520	SMED30007095	7713	8124	26.68776	31.52797	31.83984	30.0185	SMED30007095	5783	9272	135.11797	135.55104	118.64516	129.771	2.1120442258887	0.00157246893568986
1521	SMED30007095	9020	9274	11.16618	16.15808	20.14264	15.8223	SMED30007095	5783	9272	135.11797	135.55104	118.64516	129.771	3.03593678272032	0.000481242390882148
1522	SMED30007096	729	957	8.53277	8.46104	12.187	9.72694	SMED30007096	754	954	4.89646	4.96847	7.9632	5.94271	-0.710865038479985	0.0786763603462337
1523	SMED30007097	2900	3057	2.35026	3.87553	3.69111	3.30563	SMED30007097	2858	3852	8.15079	6.68902	8.12717	7.65566	1.21160150642535	0.00309426308908193
1524	SMED30007097	3175	3317	3.07235	3.87553	3.69111	3.54633	SMED30007097	2858	3852	8.15079	6.68902	8.12717	7.65566	1.1101999679228	0.00502101301688556
1525	SMED30007097	3474	3885	10.20499	10.32595	8.62771	9.71955	SMED30007097	2858	3852	8.15079	6.68902	8.12717	7.65566	-0.344362761975571	0.048309623362238
1526	SMED30007100	1172	1775	6.46791	4.68657	5.92789	5.69412	SMED30007100	1176	1655	2.44818	2.59682	3.0565	2.7005	-1.07624634900184	0.0203915000767191
1527	SMED30007106	422	710	5.19508	4.81528	4.75709	4.92248	SMED30007106	398	711	6.4585	7.89748	7.51683	7.29094	0.566719484601404	0.023025637812893
1528	SMED30007110	98	287	14.5472	12.86021	19.05632	15.4879	SMED30007110	94	288	15.47179	11.05485	10.32619	12.2843	-0.334325892261244	0.262435141455063
1529	SMED30007115	9	672	21.8061	19.55093	26.09653	22.4845	SMED30007115	16	671	17.18223	14.89863	10.39727	14.1594	-0.667170669392989	0.0396877934034587
1530	SMED30007122	1303	1470	20.02638	16.53942	19.334	18.6333	SMED30007122	1308	1469	13.58086	11.52131	15.14115	13.4144	-0.474100674394557	0.0251116612456438
1531	SMED30007126	4000	5098	12.01033	11.85289	13.57125	12.4782	SMED30007126	3999	5001	10.84967	8.7921	8.94739	9.52972	-0.388904107234423	0.0279528996768948
1532	SMED30007138	717	1075	4.84071	9.1032	9.42228	7.78873	SMED30007138	869	1076	5.70935	4.19207	5.82953	5.24365	-0.570816714593738	0.220715350649754
1533	SMED30007140	123	493	9.47048	9.93012	13.46977	10.9568	SMED30007140	132	494	8.98412	5.65233	11.30939	8.64861	-0.341286324651154	0.331391211163762
1534	SMED30007142	1244	1557	36.19275	36.22702	75.05914	49.1596	SMED30007142	1212	1557	44.91359	42.08846	40.8116	42.6045	-0.206467357125127	0.663544820452145
1535	SMED30007143	1175	1856	23.90466	21.55293	25.38392	23.6138	SMED30007143	1163	1855	26.7941	28.80779	27.41752	27.6731	0.228854043946043	0.0477326096201389
1536	SMED30007150	610	819	15.68087	12.42356	14.29805	14.1342	SMED30007150	609	818	17.16779	12.27627	20.93139	16.7918	0.248566660013245	0.405356257856304
1537	SMED30007152	1453	1675	9.64296	8.44631	11.04789	9.71239	SMED30007152	1507	1673	7.31946	4.09222	5.00053	5.47074	-0.828090361569236	0.0278320941657146
1538	SMED30007162	1067	1278	18.3442	22.87954	16.41488	19.2129	SMED30007162	1086	1277	8.19516	6.1443	9.91139	8.08362	-1.24900188690564	0.0130992514680174
1539	SMED30007170	208	438	5.67267	6.45221	8.41406	6.84631	SMED30007170	304	448	5.79425	4.92609	4.82747	5.1826	-0.401650569978515	0.168016093497977
1540	SMED30007172	610	800	10.77673	10.44265	9.42072	10.2134	SMED30007172	627	771	7.04231	5.38417	6.24968	6.22539	-0.714227088404917	0.00344702388938375
1541	SMED30007173	2753	3143	15.96181	13.65532	19.53575	16.3843	SMED30007173	2753	3154	12.94603	13.82646	13.12602	13.2995	-0.300942028692595	0.210839696868121
1542	SMED30007178	136	274	8.82537	8.367	10.19785	9.13007	SMED30007178	129	275	7.73654	10.007	5.81452	7.85269	-0.217438976284467	0.412665365528942
1543	SMED30007183	1046	1215	16.42085	20.49563	16.94884	17.9551	SMED30007183	1048	1202	5.30395	8.37258	9.29556	7.65736	-1.22947469774751	0.00428919871109882
1544	SMED30007186	539	770	6.77235	5.50043	7.97682	6.74987	SMED30007186	523	768	6.74362	10.12721	8.89551	8.58878	0.347593500508861	0.213034820592877
1545	SMED30007202	43	315	23.80284	23.33026	22.39156	23.1749	SMED30007202	28	316	25.41323	36.17417	25.4069	28.9981	0.323395262128398	0.245041294283929
1546	SMED30007209	1130	1379	10.04244	9.53115	10.52416	10.0326	SMED30007209	1149	1379	4.81077	9.08778	11.30336	8.40064	-0.256124387821955	0.482871598286374
1547	SMED30007217	2022	2170	5.04781	3.93526	5.55034	4.84447	SMED30007217	2014	2173	6.73341	5.51277	5.92654	6.05757	0.322400332277836	0.117305232480105
1548	SMED30007217	2367	2570	9.48007	11.26458	12.6031	11.1159	SMED30007217	2450	2569	9.72989	6.40406	8.70352	8.27916	-0.425068456001734	0.10145368619873
1549	SMED30007225	3392	3761	9.64369	6.22562	7.29923	7.72285	SMED30007225	3417	3748	5.44922	3.35965	4.80999	4.53962	-0.766561812103767	0.0668222007810729
1550	SMED30007235	1475	1776	24.78013	19.05225	19.74689	21.1931	SMED30007235	1586	1774	6.83889	11.14749	8.70672	8.8977	-1.25209027024757	0.00701547030289291
1551	SMED30007249	505	833	6.99109	7.86999	8.34569	7.73559	SMED30007249	650	831	3.87531	5.2032	3.53539	4.20463	-0.879532479988057	0.00640438524685116
1552	SMED30007255	1394	1590	9.70831	9.20784	11.93896	10.285	SMED30007255	1408	1587	7.86065	6.45905	6.03763	6.78578	-0.599955231182015	0.0319596003891387
1553	SMED30007261	787	1130	11.16618	10.24782	11.19834	10.8708	SMED30007261	786	1121	10.65746	12.90303	11.36895	11.6431	0.0990171154315539	0.372761439910789
1554	SMED30007268	1817	2430	7.40603	5.66935	8.58082	7.21873	SMED30007268	2097	2429	5.9827	5.47248	3.88639	5.11386	-0.497332379270102	0.122516287637713
1555	SMED30007270	402	600	4.0655	3.454	4.51719	4.01223	SMED30007270	427	598	3.17892	2.76067	2.33714	2.75891	-0.540305915954967	0.0356456738252649
1556	SMED30007276	3019	3179	9.6918	7.78208	7.0718	8.18189	SMED30007276	3034	3175	7.91587	5.52651	5.31668	6.25302	-0.387881009642386	0.167119542723677
1557	SMED30007279	450	811	2.73238	2.18516	2.55947	2.49234	SMED30007279	451	811	3.06156	2.89399	2.85549	2.93701	0.236847286455438	0.0957483303239966
1558	SMED30007287	1427	1904	7.02357	6.28659	7.46772	6.92596	SMED30007287	845	1916	12.03889	10.81429	11.92831	11.5938	0.74326754301508	0.000924171665750109
1559	SMED30007292	1232	1934	20.10959	15.93239	18.57047	18.2042	SMED30007292	1391	1822	14.80955	17.85932	17.63921	16.7694	-0.118440270656984	0.41354935253846
1560	SMED30007302	1698	1894	6.89676	4.97751	4.23721	5.37049	SMED30007302	1403	1937	11.03809	10.44531	10.78592	10.7564	1.00206968117472	0.0173497456886509
1561	SMED30007304	1013	1650	9.27082	8.5478	9.86689	9.2285	SMED30007304	1022	1648	6.68663	7.37748	6.04409	6.70273	-0.461347351097598	0.00958580484167269
1562	SMED30007305	190	368	3.2663	3.56838	3.09403	3.30957	SMED30007305	169	368	4.60331	3.8779	4.4764	4.3192	0.384120336639606	0.0257810544606656
1563	SMED30007314	1775	1984	28.80558	25.60669	33.06655	29.1596	SMED30007314	1785	1963	31.79982	26.10802	28.95973	28.9559	-0.010113590464773	0.944014945257948
1564	SMED30007341	2611	2943	14.05258	11.41439	10.30624	11.9244	SMED30007341	2616	2909	10.9539	7.88791	8.75723	9.19968	-0.374261091262386	0.133656088209656
1565	SMED30007343	3067	3256	6.66899	5.68493	5.60988	5.98793	SMED30007343	3130	3255	3.48015	3.17556	3.4385	3.36474	-0.831562326832802	0.011740408922246
1566	SMED30007346	201	354	1.88287	1.85111	1.92786	1.88728	SMED30007346	193	353	2.21449	1.5146	1.58699	1.77203	-0.0909054509078233	0.656303423224552
1567	SMED30007347	560	766	9.12088	10.11324	10.30435	9.84616	SMED30007347	619	766	10.79585	6.89614	7.6278	8.43993	-0.222330150140383	0.36198920655072
1568	SMED30007348	572	1506	19.45159	15.78311	16.04553	17.0934	SMED30007348	873	1497	11.01611	10.52566	10.71758	10.7531	-0.668686755131605	0.0314568103017952
1569	SMED30007361	131	674	3.71678	3.64641	3.59385	3.65235	SMED30007361	124	672	3.97449	3.35288	3.60027	3.64255	-0.0038762477638031	0.962086813745935
1570	SMED30007364	293	459	1.81909	1.89513	1.4951	1.73644	SMED30007364	293	505	3.3531	1.75896	3.42671	2.84626	0.712934893626053	0.173018071263874
1571	SMED30007371	1655	1829	7.15674	6.68078	4.43544	6.09099	SMED30007371	1646	1827	6.48749	7.68038	6.12174	6.7632	0.151029281630146	0.532880327484789
1572	SMED30007386	97	774	6.92624	6.18521	7.54444	6.8853	SMED30007386	331	722	2.60215	4.30731	4.31262	3.74069	-0.8802151042939	0.0137158587416606
1573	SMED30007389	2025	2210	1.82034	1.95155	2.99184	2.25458	SMED30007389	1983	2250	3.30551	12.8337	2.55098	6.23006	1.46638735501266	0.352350774047482
1574	SMED30007389	2456	3190	11.19544	11.08542	12.64487	11.6419	SMED30007389	2461	3011	12.55951	12.8337	12.10785	12.5004	0.102647729902838	0.22373625535689
1575	SMED30007392	1296	1619	8.64373	7.2651	10.12151	8.67678	SMED30007392	1330	1618	6.8567	5.47352	7.47671	6.60231	-0.394188870662904	0.117672702128907
1576	SMED30007394	1387	1596	9.38313	8.89536	14.76411	11.0142	SMED30007394	1374	1595	13.0152	7.71305	10.14703	10.2918	-0.0978693841992169	0.781222111363247
1577	SMED30007399	706	1239	10.51997	11.88005	13.73661	12.0455	SMED30007399	561	1239	17.08381	11.24813	14.32804	14.22	0.239427184909468	0.338212731489591
1578	SMED30007400	1513	1837	3.09446	3.37028	3.8181	3.42761	SMED30007400	1504	1752	5.10096	2.43356	3.41284	3.64912	0.0903456280140294	0.806531742605245
1579	SMED30007410	765	1051	3.60176	3.29805	3.5356	3.47847	SMED30007410	770	1052	4.05859	3.26214	3.59508	3.6386	0.0649305827182503	0.571452200139557
1580	SMED30007414	303	499	5.78798	5.63629	6.49826	5.97418	SMED30007414	321	496	5.3481	5.08809	5.60641	5.34753	-0.159868035183243	0.127681409521397
1581	SMED30007425	1301	1605	13.20547	10.17638	15.32863	12.9035	SMED30007425	1338	1604	9.60912	7.82079	7.34626	8.25872	-0.643772337344275	0.0718131448857295
1582	SMED30007426	1308	1549	11.46601	8.68373	10.85426	10.3347	SMED30007426	1370	1537	8.14635	7.476	11.27932	8.96722	-0.204763812136835	0.402386818598443
1583	SMED30007442	144	344	4.64197	5.00423	6.25226	5.29949	SMED30007442	149	343	5.91344	4.011	4.10218	4.67554	-0.18072052939785	0.475299328686005
1584	SMED30007445	1604	1802	6.29654	6.04643	5.81526	6.05274	SMED30007445	1599	2503	7.64608	5.52028	5.72817	6.29818	0.0573466095039189	0.753968498920558
1585	SMED30007445	1917	2515	4.09085	3.78781	3.67391	3.85086	SMED30007445	1599	2503	7.64608	5.52028	5.72817	6.29818	0.709754315665708	0.0642297996343976
1586	SMED30007451	98	575	13.80706	14.77209	12.24306	13.6074	SMED30007451	77	342	14.18726	17.03294	9.86323	13.6945	0.00920515893550122	0.971517962297261
1587	SMED30007451	2331	2568	17.79834	12.15121	22.0289	17.3262	SMED30007451	2277	2567	18.66824	12.6723	14.90725	15.4159	-0.168536157541872	0.605320020511511
1588	SMED30007453	1636	2118	3.43314	3.42864	3.77559	3.54579	SMED30007453	1598	3297	16.1834	11.79223	11.06254	13.0127	1.87574133731485	0.0268540646106654
1589	SMED30007453	2474	3297	10.94402	8.91252	12.57808	10.8115	SMED30007453	1598	3297	16.1834	11.79223	11.06254	13.0127	0.267353639205676	0.324140128823333
1590	SMED30007454	792	986	21.06023	18.28608	22.04767	20.4647	SMED30007454	805	984	14.72075	9.93591	10.73281	11.7965	-0.79477863981652	0.0112891975880772
1591	SMED30007456	59	321	19.15399	18.08246	17.99377	18.4101	SMED30007456	50	321	16.46093	13.87885	13.84779	14.7292	-0.321818389005042	0.0356106920877016
1592	SMED30007457	1445	1689	4.64601	3.77884	4.57505	4.3333	SMED30007457	1463	1689	2.92333	2.60844	2.1667	2.56616	-0.755854994498056	0.00864460907771713
1593	SMED30007466	1816	2029	6.04633	7.63705	5.72404	6.46914	SMED30007466	1865	1997	5.53582	3.97188	5.81615	5.10795	-0.34082953169784	0.173931767751234
1594	SMED30007480	1767	2109	2.83088	2.748	3.93331	3.17073	SMED30007480	1728	2112	4.72538	2.5018	2.63734	3.28817	0.0524698574138566	0.894404220556663
1595	SMED30007486	1264	1621	16.76404	13.93514	16.99909	15.8994	SMED30007486	1285	1547	13.92191	9.12247	12.56981	11.8714	-0.421482240416506	0.0893559458519083
1596	SMED30007493	2304	2925	26.08228	22.13391	22.89949	23.7052	SMED30007493	2342	2663	15.73528	15.75173	14.25889	15.2486	-0.63652677262586	0.0107822515917575
1597	SMED30007495	152	321	21.19497	19.0356	30.29929	23.51	SMED30007495	162	322	13.55877	17.86917	16.60749	16.0118	-0.554139038438269	0.150796706070571
1598	SMED30007495	1735	1923	14.33251	14.93013	18.82986	16.0308	SMED30007495	1762	1922	13.54791	10.25163	12.68622	12.1619	-0.398477791175956	0.095718010899508
1599	SMED30007496	5970	6224	13.75079	15.0794	19.73139	16.1872	SMED30007496	5935	6244	17.67406	14.15059	14.91453	15.5797	-0.0551860019643832	0.790413822400475
1600	SMED30007499	1014	1237	3.35234	2.77627	3.33996	3.15619	SMED30007499	1032	1235	2.843	2.42836	2.25651	2.50929	-0.330904843573937	0.0664958111017864
1601	SMED30007511	117	391	5.31332	2.96703	3.31963	3.86666	SMED30007511	117	435	3.53122	2.56781	3.40839	3.16914	-0.286996518455142	0.449931769844546
1602	SMED30007512	3526	3806	12.73755	10.07274	10.22878	11.013	SMED30007512	3546	3806	11.037	8.39335	9.2535	9.56128	-0.203931845693357	0.280534470293438
1603	SMED30007515	541	827	21.74284	23.20663	27.96547	24.305	SMED30007515	564	808	20.37559	15.6261	14.97657	16.9928	-0.516329540975359	0.0453107157196557
1604	SMED30007517	965	1172	7.89177	11.4729	12.75149	10.7054	SMED30007517	945	1171	6.24778	5.41976	4.96762	5.54505	-0.949066327637467	0.0630109027337545
1605	SMED30007518	1026	1319	8.47516	9.16099	7.27838	8.30484	SMED30007518	1023	1353	4.73087	6.01686	3.97998	4.90924	-0.758452675631128	0.0139659172101011
1606	SMED30007527	1068	1595	12.26048	10.17266	7.7539	10.0623	SMED30007527	1077	1595	10.75449	13.56314	10.34411	11.5539	0.199419804936586	0.419738647239085
1607	SMED30007535	463	672	5.97123	6.08244	8.30414	6.78594	SMED30007535	429	674	10.47013	5.58601	8.6925	8.24955	0.281766750687267	0.431094454957876
1608	SMED30007543	8138	8311	6.03884	6.07336	8.35756	6.82325	SMED30007543	8163	8302	5.06495	5.29766	5.53784	5.30015	-0.364425886703379	0.18220321603021
1609	SMED30007543	8513	8970	27.35201	21.83444	28.07537	25.7539	SMED30007543	8535	8895	12.40008	13.8023	14.12538	13.4426	-0.937978717103635	0.0189888607937811
1610	SMED30007544	190	592	14.16068	12.93423	18.33346	15.1428	SMED30007544	219	507	9.371	7.6993	9.04289	8.7044	-0.798815232974669	0.0482561517449941
1611	SMED30007545	2211	2472	17.27974	15.45842	25.34438	19.3608	SMED30007545	2217	2473	14.24797	9.04556	9.19485	10.8295	-0.838171931888972	0.0877769771910173
1612	SMED30007546	1164	1378	6.36148	5.06669	6.38067	5.93628	SMED30007546	1178	1378	4.96295	2.89699	4.61286	4.1576	-0.513808177888194	0.0915443039396652
1613	SMED30007550	525	1549	6.16261	5.87625	7.76069	6.59985	SMED30007550	996	1549	7.17649	9.59981	11.92154	9.56595	0.535475014986208	0.150379187548816
1614	SMED30007555	276	824	36.60711	28.52786	36.0621	33.7324	SMED30007555	285	822	38.41651	31.88086	37.70625	36.0012	0.0939100284055338	0.534755412639707
1615	SMED30007557	823	1042	21.07589	19.9569	24.10001	21.7109	SMED30007557	825	1042	31.05386	21.44228	21.78385	24.76	0.189591782121733	0.442906045558755
1616	SMED30007561	3394	3889	11.82889	9.20733	10.96325	10.6665	SMED30007561	3391	3872	14.83811	11.03296	12.49624	12.7891	0.261827879735586	0.199446111245518
1617	SMED30007572	1071	1269	12.3213	10.43236	18.88393	13.8792	SMED30007572	1118	1267	8.25875	6.4425	6.90748	7.20291	-0.946272629955431	0.115261257883392
1618	SMED30007577	1836	2261	26.01066	23.65756	28.47326	26.0472	SMED30007577	1980	2259	19.88178	16.5708	15.56894	17.3405	-0.586982797057602	0.0103684115316635
1619	SMED30007581	2518	2662	4.76796	4.73226	24.9266	11.4756	SMED30007581	2514	3027	15.08426	7.41604	12.70414	11.7348	0.0322236670495996	0.973631417408137
1620	SMED30007581	2812	3028	16.25079	15.8084	24.9266	18.9953	SMED30007581	2514	3027	15.08426	7.41604	12.70414	11.7348	-0.694849243463132	0.128705502066743
1621	SMED30007586	652	1063	6.44635	6.10983	8.09907	6.88508	SMED30007586	667	1062	5.88714	4.9382	5.89443	5.57326	-0.304951958973292	0.154347656500649
1622	SMED30007592	2770	2958	10.74706	13.81347	13.15122	12.5706	SMED30007592	2791	2958	9.40822	10.02845	13.23688	10.8912	-0.206890591883368	0.331203960288168
1623	SMED30007593	237	546	17.71056	19.34089	18.79358	18.615	SMED30007593	270	478	5.31927	4.10363	4.27437	4.56576	-2.02753868504679	3.1975502496929e-05
1624	SMED30007598	2074	2292	3.84206	5.86402	4.45131	4.71913	SMED30007598	2103	2291	3.23649	3.22301	3.69842	3.38597	-0.478951723710547	0.148681215613719
1625	SMED30007604	787	1140	3.57092	3.56807	3.75514	3.63138	SMED30007604	746	1141	5.35477	5.14243	4.88171	5.1263	0.497400003553577	0.00293253979609186
1626	SMED30007610	1158	1381	6.67015	6.70853	5.88379	6.42082	SMED30007610	1188	1380	7.38204	6.33256	6.75268	6.82243	0.0875281320885339	0.3799019187863
1627	SMED30007615	2594	2993	13.72383	11.46464	13.63569	12.9414	SMED30007615	2684	2892	4.13046	3.04949	6.52732	4.56909	-1.50201493091485	0.00378206570746124
1628	SMED30007618	2279	2790	28.4601	22.83535	25.00662	25.434	SMED30007618	2299	2789	19.02937	16.7911	17.24841	17.6896	-0.523856946275356	0.0280549460034789
1629	SMED30007621	1324	1801	17.95842	20.75075	17.54123	18.7501	SMED30007621	1348	1766	14.53034	9.62817	10.76252	11.6403	-0.687770049332629	0.0211507133482223
1630	SMED30007629	772	917	1.59153	1.49678	1.61157	1.56663	SMED30007629	771	917	2.0443	2.14891	2.2966	2.16327	0.465549250349723	0.00594470319859289
1631	SMED30007630	1963	2244	8.5023	11.419	5.77246	8.56459	SMED30007630	2035	2236	6.14972	4.55441	4.07296	4.9257	-0.798055420847608	0.143286379418621
1632	SMED30007633	50	318	7.82227	7.15881	8.35567	7.77892	SMED30007633	105	275	7.41528	2.61013	3.78414	4.60318	-0.756939012068988	0.153065189713479
1633	SMED30007634	35	400	4.78532	5.07964	9.68505	6.51667	SMED30007634	36	383	9.89621	8.38663	8.45383	8.91222	0.451649906693885	0.266812533143517
1634	SMED30007646	314	635	7.45363	6.02647	6.69954	6.72655	SMED30007646	385	620	5.00759	4.7716	4.95944	4.91288	-0.453297745588409	0.0443229873597663
1635	SMED30007657	375	674	23.6723	18.48523	17.33785	19.8318	SMED30007657	405	633	9.74647	10.68977	14.64653	11.6943	-0.762010120185052	0.0326301626736584
1636	SMED30007661	1428	1741	4.91438	6.90218	4.54434	5.45363	SMED30007661	1425	1770	8.28742	8.94305	5.74263	7.6577	0.489694317575521	0.150737337161832
1637	SMED30007662	4868	5259	10.89121	9.91615	12.3249	11.0441	SMED30007662	4918	5259	5.25585	4.35447	4.21436	4.60823	-1.2609912265224	0.00447749940637759
1638	SMED30007664	183	339	10.50934	12.00459	11.34465	11.2862	SMED30007664	227	335	3.67792	4.97343	4.35819	4.33651	-1.37995347905869	0.000296163313764805
1639	SMED30007667	93	389	11.11794	17.86367	16.87279	15.2848	SMED30007667	150	388	9.34175	7.93228	9.45729	8.91044	-0.778529095535226	0.0868191041686316
1640	SMED30007670	3233	3366	6.07311	7.14139	6.92127	6.71192	SMED30007670	3131	3366	8.10357	8.24677	13.72425	10.0249	0.578790420259237	0.212489347795046
1641	SMED30007673	844	1059	34.89126	27.51129	33.55938	31.9873	SMED30007673	881	1059	21.54791	18.48647	20.48085	20.1717	-0.665166547525442	0.023038745333971
1642	SMED30007674	493	785	1.55114	1.56511	1.80527	1.64051	SMED30007674	427	781	2.3862	2.97204	2.72074	2.69299	0.715064484556285	0.0124937439007829
1643	SMED30007676	174	857	10.35427	10.65282	10.39957	10.4689	SMED30007676	199	556	8.11615	6.29987	6.37297	6.92966	-0.595253387597164	0.0246881975772013
1644	SMED30007679	2350	2837	18.1442	10.32246	13.29754	13.9214	SMED30007679	2427	2677	7.73866	7.42058	7.08661	7.41528	-0.908731227733122	0.102965090594546
1645	SMED30007693	149	327	23.97444	27.8155	32.08173	27.9572	SMED30007693	208	325	17.88931	12.90303	18.65673	16.483	-0.762241032436155	0.0200521032572781
1646	SMED30007705	3543	3829	7.0751	5.85281	7.20927	6.71239	SMED30007705	3533	3748	9.47747	4.84152	5.75185	6.69028	-0.0047599495160284	0.989262260422958
1647	SMED30007707	201	1108	17.90126	13.87416	13.08406	14.9532	SMED30007707	201	807	22.30709	20.83021	20.44792	21.1951	0.503276517479113	0.039191362096548
1648	SMED30007710	1190	1570	11.39267	13.65532	12.70971	12.5859	SMED30007710	1159	1569	12.49044	11.57177	11.59431	11.8855	-0.0826057893327373	0.408101935342046
1649	SMED30007712	373	1113	13.29082	11.39994	11.33339	12.008	SMED30007712	366	1545	25.60641	16.87292	17.36502	19.9481	0.732255458305428	0.1006318926389
1650	SMED30007712	1324	1466	2.00013	2.36692	2.50517	2.29074	SMED30007712	366	1545	25.60641	16.87292	17.36502	19.9481	3.12236571385273	0.0245122962724506
1651	SMED30007712	2598	3086	3.15711	1.94041	3.18633	2.76128	SMED30007712	2533	3086	4.38174	3.50517	3.28781	3.72491	0.43186838022797	0.145800980027598
1652	SMED30007712	3274	3879	38.44842	27.66059	28.19744	31.4355	SMED30007712	3279	3924	19.04376	8.72104	12.20661	13.3238	-1.23838910682883	0.0181759275944024
1653	SMED30007725	177	544	11.49459	8.15588	15.13289	11.5945	SMED30007725	116	625	42.62985	42.70289	30.31719	38.55	1.73329025344435	0.0107130439910998
1654	SMED30007727	110	904	14.52717	12.4169	21.27198	16.072	SMED30007727	459	904	12.20573	14.27994	12.3298	12.9385	-0.31287909822116	0.361654465017651
1655	SMED30007727	3387	3559	11.46601	12.09604	14.78816	12.7834	SMED30007727	3393	3575	14.3132	10.07989	11.78181	12.0583	-0.0842450728900609	0.67411334663079
1656	SMED30007734	1109	1438	8.14904	6.2946	8.29646	7.58003	SMED30007734	1089	1395	2.68889	2.91489	3.86398	3.15592	-1.26414292358854	0.00816172573123888
1657	SMED30007741	166	413	8.55486	6.37966	4.4965	6.47701	SMED30007741	166	418	7.73184	5.36369	9.50357	7.53303	0.217902303326792	0.563121325050515
1658	SMED30007742	1072	1596	9.08103	8.76821	9.13528	8.99484	SMED30007742	1106	1593	8.95754	7.80245	6.90269	7.88756	-0.189518544484168	0.20022810578632
1659	SMED30007743	484	606	3.5081	3.48632	2.91871	3.30438	SMED30007743	473	606	5.13403	4.20845	6.00542	5.11597	0.630628199682189	0.0590391387236718
1660	SMED30007747	1456	1734	4.9891	4.08567	4.32752	4.46743	SMED30007747	1513	1733	2.58639	2.04685	2.10569	2.24631	-0.991888084592022	0.00410041474684397
1661	SMED30007755	215	825	4.47184	3.97618	4.60282	4.35028	SMED30007755	215	770	3.29298	2.43914	2.87031	2.86748	-0.601324837284981	0.0103580789427168
1662	SMED30007769	673	835	10.51126	8.75845	16.41171	11.8938	SMED30007769	670	835	9.9763	10.2989	9.27201	9.84907	-0.272150312011434	0.470848721195581
