V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	fold	pvalue
2149	SMED30007804	525	1088	7.41886	5.64825	5.40044	6.15585	SMED30007804	522	1080	7.42404	6.64403	6.70124	6.9231	0.169460109314139	0.354123188635328
2150	SMED30007809	3053	3335	11.04969	9.70827	6.39265	9.0502	SMED30007809	3068	3334	10.24325	6.26	7.33323	7.94549	-0.187813480990095	0.578370664637696
2151	SMED30007824	3421	3782	20.38886	12.88852	15.1644	16.1473	SMED30007824	3432	3781	18.82213	16.83043	17.84683	17.8331	0.143264563128333	0.530839512624019
2152	SMED30007829	854	1294	24.58672	16.95388	16.17655	19.239	SMED30007829	859	1282	15.03907	19.31435	18.29338	17.5489	-0.132653210643823	0.611478523477106
2153	SMED30007839	826	1320	2.90917	3.38512	3.42466	3.23965	SMED30007839	839	1253	3.23743	3.12447	2.29085	2.88425	-0.167641738596788	0.371568954835465
2154	SMED30007841	1113	1519	6.02772	6.15761	5.21564	5.80032	SMED30007841	1124	1506	4.88097	7.73612	4.25923	5.62544	-0.0441665522840138	0.887603264712568
2155	SMED30007845	2090	2427	13.02254	11.28105	8.80679	11.0368	SMED30007845	2097	2426	11.96288	10.43476	11.01488	11.1375	0.0131034927231556	0.94404528205731
2156	SMED30007846	1693	2733	17.5285	12.74041	17.09557	15.7882	SMED30007846	1676	2734	41.44319	26.29139	23.99793	30.5775	0.95362375747679	0.104820153662021
2157	SMED30007848	1260	1891	14.45947	11.60266	10.0074	12.0232	SMED30007848	1293	1889	11.4374	10.48315	9.36836	10.4296	-0.20513709535174	0.352196554264674
2158	SMED30007850	24	1037	6.73795	4.78434	7.23338	6.25189	SMED30007850	19	1080	7.44016	9.33761	7.20696	7.99491	0.354789398340481	0.159274144448849
2159	SMED30007850	2308	2734	16.58059	11.38807	14.74674	14.2385	SMED30007850	2340	2734	20.91889	19.14995	18.03696	19.3686	0.443922507893395	0.0570857430959647
2160	SMED30007854	1105	1684	4.34484	4.24082	4.99027	4.52531	SMED30007854	1114	1597	4.1446	4.47133	4.79936	4.47176	-0.0171738647674957	0.8678720393125
2161	SMED30007858	3975	4250	9.14232	9.76665	7.94236	8.95044	SMED30007858	4003	4252	12.79884	12.19493	10.16626	11.72	0.38894205822428	0.0524624031272152
2162	SMED30007860	269	504	15.94425	16.16456	22.80163	18.3035	SMED30007860	271	515	17.48649	10.85053	8.4849	12.274	-0.576514058819368	0.16324914452258
2163	SMED30007861	851	1360	8.0507	7.95383	11.5347	9.17974	SMED30007861	869	1579	7.89056	13.48663	16.13026	12.5025	0.445691407516272	0.309024646345385
2164	SMED30007861	2124	2550	12.22836	14.33246	8.22173	11.5942	SMED30007861	2159	2467	8.36331	12.84411	18.27078	13.1594	0.182690433768614	0.671593870718088
2165	SMED30007862	718	922	6.28211	6.52628	5.29308	6.03382	SMED30007862	722	922	5.17997	4.92452	3.66068	4.58839	-0.395083637358419	0.0773685893661611
2166	SMED30007864	968	1304	12.73059	8.1341	9.69719	10.1873	SMED30007864	1021	1300	7.06405	8.9099	10.74447	8.90614	-0.193899540712841	0.499266032401884
2167	SMED30007867	3836	4102	5.92926	6.50483	4.16473	5.53294	SMED30007867	3833	4116	5.85394	7.20592	5.72154	6.26047	0.178224691378873	0.446024038403771
2168	SMED30007867	5637	6106	23.40616	22.18898	33.09529	26.2301	SMED30007867	5590	6116	38.58319	41.92322	27.23573	35.914	0.45332303749088	0.164758214290238
2169	SMED30007870	920	1077	17.96471	12.26628	11.60989	13.947	SMED30007870	928	1076	13.8104	21.23637	16.33994	17.1289	0.296477674343005	0.344716988934622
2170	SMED30007876	612	835	1.23749	1.2351	1.46732	1.3133	SMED30007876	539	836	2.32501	1.86609	1.44698	1.87936	0.517044936190209	0.146158206998853
2171	SMED30007877	909	1081	6.01941	6.74419	6.68312	6.48224	SMED30007877	890	1080	6.7918	8.06577	6.72235	7.19331	0.15016334292094	0.244725532579789
2172	SMED30007879	119	879	5.48339	4.49764	8.12671	6.03591	SMED30007879	110	879	7.94141	11.19199	9.34807	9.49382	0.653417402611542	0.0748518573585196
2173	SMED30007882	73	247	6.69723	6.71119	4.12793	5.84545	SMED30007882	79	221	4.95188	5.95612	5.78214	5.56338	-0.0713524414440766	0.781152470295518
2174	SMED30007886	158	993	17.79543	15.54233	22.23565	18.5245	SMED30007886	218	972	20.97466	26.62714	19.73129	22.4444	0.276920926729229	0.247273057010484
2175	SMED30007892	3470	3653	4.19742	3.74018	4.70547	4.21436	SMED30007892	3432	3660	8.36547	7.43247	4.62854	6.80883	0.692093355400171	0.140162875556008
2176	SMED30007894	2921	3377	6.35164	4.7815	5.96603	5.69972	SMED30007894	2950	3344	5.29615	5.127	3.78761	4.73692	-0.266941741297121	0.224910631223286
2177	SMED30007902	1523	1918	21.05169	26.55296	41.83125	29.812	SMED30007902	1580	1918	17.63836	19.4	15.23356	17.424	-0.774817305604543	0.180570241624006
2178	SMED30007912	448	967	7.91353	6.09504	12.48179	8.83012	SMED30007912	461	987	11.02936	10.22445	11.57879	10.9442	0.309661551008718	0.381912312816679
2179	SMED30007917	129	626	1.68713	1.6143	1.98569	1.76237	SMED30007917	133	625	2.04566	2.61354	1.9453	2.2015	0.320970002237081	0.158183986032582
2180	SMED30007917	1006	1307	2.6535	1.88125	1.98569	2.17348	SMED30007917	993	1307	2.34485	2.61354	2.14635	2.36825	0.123814564243248	0.530813056184381
2181	SMED30007929	1253	1899	7.12378	8.13602	8.3417	7.86717	SMED30007929	1279	1876	8.14113	7.83859	5.948	7.30924	-0.106123353368598	0.525796554356277
2182	SMED30007931	723	1030	5.51296	4.49013	2.76424	4.25578	SMED30007931	715	1077	4.2166	3.68488	5.33429	4.41192	0.0519830577072028	0.87747344195342
2183	SMED30007934	604	944	14.65089	14.58574	16.341	15.1925	SMED30007934	513	967	19.38232	21.00527	14.64834	18.3453	0.272051205234058	0.235253544299276
2184	SMED30007937	27	650	13.65693	13.23572	12.86107	13.2512	SMED30007937	23	616	14.14712	13.28044	10.46358	12.6304	-0.0692226834767751	0.635538603279281
2185	SMED30007943	2274	3003	7.53272	6.2539	5.52158	6.43607	SMED30007943	2294	3002	6.17032	7.92303	5.89804	6.6638	0.0501650846932605	0.805383967680919
2186	SMED30007946	313	584	5.46261	4.52107	7.2529	5.74553	SMED30007946	289	584	5.28843	6.89496	4.38793	5.52377	-0.0567867317340463	0.848253980040445
2187	SMED30007946	1200	1462	6.20969	5.00142	6.78518	5.99876	SMED30007946	1207	1461	5.16344	5.73218	4.4586	5.11807	-0.229064433635723	0.249643231234905
2188	SMED30007950	1443	1807	12.56579	12.2404	15.42084	13.409	SMED30007950	1525	1806	10.43741	12.76439	9.46716	10.8897	-0.300237439865722	0.147779227846544
2189	SMED30007951	752	1057	6.34254	7.02366	4.36526	5.91049	SMED30007951	809	1036	3.31186	4.90794	5.34355	4.52112	-0.38659752943909	0.244506937176069
2190	SMED30007951	3850	4225	2.61853	2.52819	3.99148	3.04607	SMED30007951	3976	4225	3.79412	3.49538	3.42376	3.57109	0.229415397784749	0.38358475746973
2191	SMED30007952	1164	1411	5.70384	4.68093	4.82357	5.06945	SMED30007952	1180	1409	3.17096	3.52074	3.61028	3.43399	-0.561943395234554	0.0231221664667693
2192	SMED30007959	249	516	8.41671	3.73841	5.57324	5.90945	SMED30007959	228	516	5.21708	5.88927	5.76054	5.6223	-0.0718634267368941	0.853306630878222
2193	SMED30007959	8953	9110	8.05682	13.36597	16.91842	12.7804	SMED30007959	8854	9111	17.9478	16.59211	12.0022	15.514	0.279637716405297	0.438631939072465
2194	SMED30007971	3709	3877	14.06035	10.78332	9.40281	11.4155	SMED30007971	3718	3876	12.04061	9.83324	8.48339	10.1191	-0.173913069720273	0.497635595848935
2195	SMED30007972	1037	1260	16.70353	18.43957	14.5559	16.5663	SMED30007972	1037	1259	17.19012	12.78637	10.8844	13.6203	-0.282492939413058	0.262099098020764
2196	SMED30007981	133	681	21.60047	20.01172	11.31349	17.6419	SMED30007981	197	681	11.63663	12.20119	15.92181	13.2532	-0.412665202778981	0.304389034377341
2197	SMED30007982	1108	1497	4.06105	3.60934	2.44114	3.37051	SMED30007982	1164	1527	3.10228	2.92714	2.81811	2.94918	-0.192653027179074	0.475855553836459
2198	SMED30007983	80	346	8.72847	7.22453	7.46978	7.80759	SMED30007983	101	344	4.89633	4.54422	3.48064	4.30706	-0.858173873289651	0.00528795624683351
2199	SMED30007983	557	1074	11.89638	7.14533	7.13491	8.72554	SMED30007983	566	1073	6.81867	5.94221	6.53735	6.43274	-0.439811039892464	0.283731827687414
2200	SMED30007989	1550	1785	5.21449	9.12277	4.60625	6.3145	SMED30007989	1547	1925	5.14898	5.77847	4.24313	5.05686	-0.320426664085836	0.472911387609102
2201	SMED30007989	2383	2527	2.37907	4.38989	5.10198	3.95698	SMED30007989	2385	2528	3.93394	4.7873	3.09776	3.93967	-0.00632498367226244	0.986516535087752
2202	SMED30007990	214	594	7.02257	4.95871	6.33323	6.10484	SMED30007990	296	594	5.26287	6.37819	7.62681	6.42262	0.0732084561121605	0.745653587051327
2203	SMED30007993	45	246	18.76997	18.00044	19.31177	18.6941	SMED30007993	47	246	27.9305	37.38766	18.60224	27.9735	0.581477756392019	0.228737777285354
2204	SMED30007995	500	950	3.01129	2.384	2.15491	2.51673	SMED30007995	510	938	2.43124	2.33846	2.09451	2.28807	-0.1374192596542	0.475024241994168
2205	SMED30008003	641	1064	8.71489	6.3306	7.74314	7.59621	SMED30008003	604	1044	8.57323	6.63693	5.04627	6.75214	-0.169934972434608	0.535851562372854
2206	SMED30008007	2459	3106	17.06657	14.95671	11.2982	14.4405	SMED30008007	2501	3105	12.94048	13.84937	12.07985	12.9566	-0.156433512417855	0.476007221773908
2207	SMED30008012	2703	3089	5.70297	4.80658	4.9787	5.16275	SMED30008012	2717	3063	3.33588	5.11443	5.14666	4.53232	-0.187890014186953	0.413265141772341
2208	SMED30008012	3337	3642	16.11624	9.91268	10.84431	12.2911	SMED30008012	3345	3566	11.71472	10.4084	11.52777	11.217	-0.131927159391004	0.636943160391164
2209	SMED30008013	216	572	10.01053	11.30149	14.99465	12.1022	SMED30008013	228	572	10.08277	12.86288	9.71674	10.8875	-0.152596613021674	0.540564214599855
2210	SMED30008013	714	1108	6.4625	6.69808	14.99465	9.38508	SMED30008013	737	1102	5.58074	12.86288	9.71674	9.38679	0.000262840998445377	0.999636290006735
2211	SMED30008013	2050	2388	5.975	5.90669	7.78532	6.55567	SMED30008013	2094	2389	6.11056	7.20308	5.32988	6.21451	-0.0771025911971736	0.699264520675599
2212	SMED30008017	185	572	6.10518	5.83436	6.31047	6.08334	SMED30008017	185	568	7.46907	6.46528	5.26455	6.39963	0.0731248577008885	0.671872395394847
2213	SMED30008020	792	1094	24.56839	24.21251	19.7572	22.846	SMED30008020	552	1090	24.25738	23.78512	17.77789	21.9401	-0.0583714912570692	0.746219492919672
2214	SMED30008023	114	361	7.49593	4.82487	10.79059	7.7038	SMED30008023	124	362	4.28826	8.06948	7.38597	6.58124	-0.227210815545453	0.621963480837002
2215	SMED30008025	853	1420	3.68677	3.35914	3.04405	3.36332	SMED30008025	915	1404	2.75042	3.64665	3.36854	3.2552	-0.0471398637684727	0.756772446058091
2216	SMED30008029	87	407	5.07843	5.11799	4.27893	4.82512	SMED30008029	82	407	8.50232	3.46801	4.07834	5.34956	0.148855412646654	0.773944728535613
2217	SMED30008030	7077	7239	8.59606	4.66691	5.26789	6.17695	SMED30008030	7084	7238	5.78826	5.19264	5.38475	5.45522	-0.179257273458206	0.615883869800853
2218	SMED30008033	2049	2651	37.47168	27.99806	21.66179	29.0438	SMED30008033	2050	2639	24.52866	35.23107	24.65636	28.1387	-0.0456745453819528	0.884071908035603
2219	SMED30008034	127	736	3.74515	3.59796	4.92902	4.09071	SMED30008034	381	720	3.37762	8.44629	3.85548	5.22646	0.353482842326667	0.559158848871959
2220	SMED30008034	1137	1337	5.84286	6.39468	6.40583	6.21446	SMED30008034	1144	1337	6.26065	8.44629	5.08727	6.59807	0.0864150487551671	0.736415241986713
2221	SMED30008038	1743	2598	31.9699	28.27444	27.33104	29.1918	SMED30008038	1788	2598	38.27774	32.66191	29.5831	33.5076	0.198925184608817	0.231352867978835
2222	SMED30008041	430	678	21.10597	14.10505	21.08785	18.7663	SMED30008041	435	670	17.87092	14.62998	13.84145	15.4475	-0.280770860220727	0.296160309026588
2223	SMED30008044	1119	1835	25.77249	33.1724	25.30042	28.0818	SMED30008044	1122	1834	27.7076	26.35127	19.19112	24.4167	-0.201767184767894	0.37467146101583
2224	SMED30008050	1017	1190	4.55721	6.55034	7.88157	6.32971	SMED30008050	926	1193	9.36012	10.74754	5.73422	8.61396	0.444537221154491	0.279277211723616
2225	SMED30008052	837	1842	7.55832	8.2196	6.65152	7.47648	SMED30008052	822	1842	8.5164	8.66404	6.82367	8.00137	0.0978878453688849	0.522369235353678
2226	SMED30008054	891	1111	5.86663	5.76221	5.40487	5.6779	SMED30008054	869	1111	4.81812	4.16043	3.6726	4.21705	-0.429123313112091	0.033134427403042
2227	SMED30008055	117	488	9.29919	5.76337	9.66562	8.24273	SMED30008055	151	345	6.80466	9.00856	4.41872	6.74398	-0.289521980701856	0.45616715456211
2228	SMED30008057	803	2033	4.65537	7.50246	5.54119	5.89967	SMED30008057	818	2032	6.97942	6.65163	7.15809	6.92971	0.232160719474233	0.344981885151206
2229	SMED30008061	708	928	13.51467	11.10055	13.94375	12.853	SMED30008061	694	928	20.73281	17.10263	18.69574	18.8437	0.551977132890014	0.0128290588691616
2230	SMED30008062	172	535	9.96079	9.402	6.94517	8.76932	SMED30008062	233	515	7.43464	9.07785	6.40835	7.64028	-0.198839465071363	0.404813089458629
2231	SMED30008064	1728	2395	3.06084	2.75848	3.9474	3.25557	SMED30008064	1731	2355	2.54176	2.94311	2.41484	2.63324	-0.306071140947111	0.21694316879043
2232	SMED30008076	2234	2423	4.01362	3.41705	3.04623	3.4923	SMED30008076	2240	2423	4.10242	3.28769	3.94528	3.77846	0.113620853521115	0.490020179927647
2233	SMED30008077	328	590	8.57662	7.24934	6.13525	7.3204	SMED30008077	328	524	6.80779	6.12632	3.9238	5.6193	-0.381532058007556	0.206528055822872
2234	SMED30008079	3178	3530	17.41669	15.70337	16.36426	16.4948	SMED30008079	3184	3530	16.09715	17.44888	12.91913	15.4884	-0.090823168353433	0.541117766856986
2235	SMED30008079	4051	4385	36.34419	29.52605	29.78796	31.8861	SMED30008079	4080	4385	32.4043	23.24363	24.26976	26.6392	-0.259376894264196	0.22909267939265
2236	SMED30008080	767	1039	6.40275	4.06219	5.03813	5.16769	SMED30008080	783	1039	5.21302	5.14675	4.61217	4.99065	-0.0502917985348634	0.822287092120731
2237	SMED30008086	740	1159	6.55936	6.99177	5.2421	6.26441	SMED30008086	725	1159	10.57358	7.63896	5.7212	7.97791	0.348832209445767	0.35086413927559
2238	SMED30008087	1665	1827	3.29428	4.12674	4.75505	4.05869	SMED30008087	1659	1847	6.12024	5.5259	5.00379	5.54998	0.451468420381223	0.0525640724788027
2239	SMED30008099	1406	1580	8.91658	7.99221	7.25146	8.05342	SMED30008099	1418	1580	6.08456	5.81211	3.83204	5.2429	-0.619236545439804	0.0369184902357217
2240	SMED30008101	748	987	8.42869	9.66875	8.75336	8.95027	SMED30008101	748	987	7.92935	7.03405	6.16466	7.04269	-0.345804623739029	0.0437238645237294
2241	SMED30008102	228	474	5.80416	6.09179	7.27302	6.38966	SMED30008102	237	428	4.37929	3.75721	2.56473	3.56708	-0.840995594080717	0.0163414977894312
2242	SMED30008102	1161	1415	9.99352	9.34838	7.22159	8.8545	SMED30008102	1180	1412	6.80867	4.99345	3.13216	4.97809	-0.830818529146315	0.0485321966993595
2243	SMED30008104	83	667	6.50462	4.81783	5.53476	5.61907	SMED30008104	93	631	5.37894	6.42924	6.06702	5.9584	0.0845936051100022	0.59399861490715
2244	SMED30008104	1460	1755	3.49712	5.05575	4.37823	4.31037	SMED30008104	1458	1665	3.25816	3.65544	6.23213	4.38191	0.0237481382863293	0.949428116746255
2245	SMED30008104	1874	2151	5.9094	5.05575	4.37823	5.11446	SMED30008104	1868	2151	5.81786	3.65544	6.23213	5.23514	0.0336461947930617	0.902945572753205
2246	SMED30008107	1211	1443	6.15606	6.64113	7.48506	6.76075	SMED30008107	1262	1442	7.20943	6.28247	6.00518	6.49903	-0.0569588923640495	0.648801438990989
2247	SMED30008111	616	1012	3.25821	3.25976	2.83653	3.11817	SMED30008111	592	996	3.87587	4.37271	3.19604	3.81487	0.29093431022587	0.166963614523616
2248	SMED30008112	1441	1828	7.92028	6.2917	8.54776	7.58658	SMED30008112	1501	1828	7.58825	5.78308	6.25179	6.54104	-0.21392963413863	0.295110999798721
2249	SMED30008113	452	782	79.51483	67.57737	52.34755	66.4799	SMED30008113	509	776	78.34881	69.1161	62.19881	69.8879	0.0721244850854063	0.732425147035867
2250	SMED30008115	5784	5978	10.05897	11.68972	12.08827	11.279	SMED30008115	5812	5977	10.29278	19.68075	8.5195	12.831	0.185994449477461	0.69989839428872
2251	SMED30008120	169	338	8.49609	7.5721	5.94384	7.33734	SMED30008120	162	339	9.68937	5.87666	4.42718	6.6644	-0.138782144325848	0.725558301811522
2252	SMED30008124	1156	1816	11.87029	8.14292	8.5159	9.5097	SMED30008124	1162	1816	7.0653	8.65513	9.77974	8.50006	-0.161926804539319	0.522626781072417
2253	SMED30008126	1542	1731	5.06971	4.17111	4.29889	4.51324	SMED30008126	1543	1707	5.66075	5.1906	4.25197	5.03444	0.157667812069684	0.363721141156631
2254	SMED30008135	439	734	3.34253	2.68217	4.61874	3.54781	SMED30008135	511	769	2.10672	3.09675	2.27957	2.49435	-0.508264835200526	0.199081368356794
2255	SMED30008151	90	294	13.24935	11.15395	7.82423	10.7425	SMED30008151	88	297	12.82723	9.43502	8.18927	10.1505	-0.0817789827305776	0.792349660953567
2256	SMED30008163	262	774	6.40778	5.04231	5.17384	5.54131	SMED30008163	251	774	6.07865	5.72071	4.58798	5.46245	-0.0206789095311372	0.905725752250839
2257	SMED30008165	1158	1731	5.46755	4.21995	5.16993	4.95248	SMED30008165	1181	1652	4.73393	5.47798	5.03286	5.08159	0.0371288295594236	0.7843612647253
2258	SMED30008167	55	257	16.11957	12.5129	15.57627	14.7362	SMED30008167	54	263	45.79889	15.37182	18.38148	26.5174	0.847574780865799	0.347442174374522
2259	SMED30008170	96	445	12.47508	17.42448	11.53918	13.8129	SMED30008170	224	466	14.79648	7.7113	10.25728	10.9217	-0.338818809143868	0.355117008854178
2260	SMED30008171	1117	1264	4.16618	3.86227	4.41869	4.14905	SMED30008171	1107	1271	5.96369	5.96705	4.49111	5.47395	0.399801213776445	0.102831922649509
2261	SMED30008179	1257	1537	10.136	7.0228	5.94933	7.70271	SMED30008179	1251	1489	5.06912	4.16619	6.31084	5.18205	-0.571843174482186	0.17216006449475
2262	SMED30008205	588	902	9.06313	6.5423	8.33527	7.98023	SMED30008205	582	891	9.67307	7.13094	6.96338	7.92246	-0.0104818567346318	0.962499222107846
2263	SMED30008206	1266	1674	8.72435	6.27976	7.62339	7.5425	SMED30008206	1302	1674	7.98305	8.34893	7.13316	7.82171	0.0524412559085738	0.748334360073808
2264	SMED30008207	218	657	5.22366	5.49136	5.62231	5.44578	SMED30008207	218	650	4.44392	3.49476	3.27249	3.73706	-0.543234974245976	0.0315125928713546
2265	SMED30008218	1510	1650	8.08531	9.70225	5.1387	7.64209	SMED30008218	1473	1650	6.6179	5.18722	6.83517	6.21343	-0.29857734889965	0.402566827910378
2266	SMED30008221	1515	2019	6.2089	4.37881	5.5476	5.37844	SMED30008221	1515	1950	5.72869	6.06037	5.48438	5.75781	0.0983323984969907	0.558197017816876
2267	SMED30008221	2815	3225	13.82129	9.37049	7.63362	10.2751	SMED30008221	2861	3165	10.84494	9.49321	10.92597	10.4214	0.0203966661155965	0.944955805633518
2268	SMED30008226	13675	13868	9.34742	8.45022	6.6907	8.16278	SMED30008226	13684	13868	8.767	6.86517	8.05611	7.89609	-0.0479221410967678	0.79580519630983
2269	SMED30008231	498	817	7.10674	6.13344	7.31167	6.85062	SMED30008231	496	816	6.26271	6.33281	4.89709	5.83087	-0.232523403813918	0.164406774983902
2270	SMED30008233	603	988	2.97843	2.36061	1.91226	2.4171	SMED30008233	599	976	2.54776	2.40833	2.33543	2.43051	0.00798190854801429	0.969686405138419
2271	SMED30008239	138	726	14.7077	11.66983	14.13368	13.5037	SMED30008239	256	726	12.45599	12.99092	10.67274	12.0399	-0.165531348877433	0.28246930768331
2272	SMED30008246	786	1047	8.81855	7.93228	8.58973	8.44685	SMED30008246	794	1030	7.44856	7.01864	5.82448	6.76389	-0.320560234100347	0.0536164750058499
2273	SMED30008246	1494	1757	6.07405	4.07111	3.80171	4.64896	SMED30008246	1543	1698	3.42361	3.1701	3.87685	3.49019	-0.413602436420168	0.243060662029504
2274	SMED30008248	145	364	7.3588	10.58015	11.80578	9.91491	SMED30008248	142	365	9.30393	6.14411	4.93907	6.7957	-0.544977511483409	0.168529605369708
2275	SMED30008249	1	182	14.55426	16.08447	17.29025	15.9763	SMED30008249	3	182	15.1628	19.55381	18.0033	17.5733	0.137451804290059	0.360887007523375
2276	SMED30008250	648	836	5.91757	3.21282	4.32174	4.48404	SMED30008250	623	836	6.29065	4.47146	4.3535	5.03854	0.168206601816645	0.611738064724395
2277	SMED30008253	970	2226	18.24489	14.90223	18.80671	17.3179	SMED30008253	1240	2228	21.62565	21.34916	21.62373	21.5328	0.314271934520151	0.0735821373047654
2278	SMED30008253	2439	3138	22.54481	20.26762	19.15861	20.657	SMED30008253	2465	3138	26.7512	21.50652	21.57724	23.2783	0.172354955017264	0.276828414680356
2279	SMED30008255	1049	1451	7.59071	7.67039	8.5058	7.9223	SMED30008255	1050	1450	10.08984	7.22547	6.72	8.01177	0.0162016712456508	0.941114960662709
2280	SMED30008258	470	716	5.73899	5.10599	3.91837	4.92112	SMED30008258	487	714	4.54068	3.7951	3.03336	3.78971	-0.376899243313191	0.178571511552922
2281	SMED30008259	408	745	7.31513	7.625	7.22057	7.3869	SMED30008259	404	746	7.78042	6.24195	6.11748	6.71328	-0.137951231195953	0.334203580919065
2282	SMED30008261	1267	1426	5.31545	4.88677	5.37842	5.19355	SMED30008261	1240	1483	5.03923	6.42911	7.58681	6.35172	0.290426300440008	0.253804555076029
2283	SMED30008266	1347	1630	38.83785	40.55983	25.0119	34.8032	SMED30008266	1318	1630	50.28095	33.90261	30.08292	38.0888	0.130146874454016	0.700266626129157
2284	SMED30008269	3023	3865	3.58548	3.95241	4.67764	4.07184	SMED30008269	3040	3848	4.94718	4.61715	4.7905	4.78494	0.232819961505989	0.147592699284534
2285	SMED30008280	531	810	6.95734	6.90738	5.53114	6.46529	SMED30008280	547	780	6.58127	4.63898	5.1548	5.45835	-0.244250177457608	0.251177570261611
2286	SMED30008283	1142	1801	12.8973	11.47229	8.19131	10.8536	SMED30008283	1234	1696	7.77589	8.2361	8.24072	8.08424	-0.424989588181218	0.183806896531712
2287	SMED30008292	1909	2254	4.94979	4.80265	4.98038	4.91094	SMED30008292	1945	2177	4.86547	4.81717	3.5107	4.39778	-0.159223761508416	0.366860104311536
2288	SMED30008294	1331	1722	39.39261	42.67036	41.44049	41.1678	SMED30008294	1351	1723	54.4057	47.10313	34.80088	45.4366	0.142338529321781	0.53479106607639
2289	SMED30008295	1574	1990	2.05251	2.6536	2.38695	2.36435	SMED30008295	1561	1990	2.85315	2.65346	2.44454	2.65038	0.164755605182728	0.254062664754538
2290	SMED30008298	1225	2078	7.07761	8.51848	6.06906	7.22172	SMED30008298	1634	2115	8.98544	3.6689	6.92042	6.52492	-0.146382271945195	0.711591540462921
2291	SMED30008301	72	434	11.89128	13.51169	5.71487	10.3726	SMED30008301	60	488	15.06564	11.52693	6.35727	10.9833	0.0825340200799606	0.868861514123344
2292	SMED30008301	623	886	4.80544	13.51169	5.71487	8.01067	SMED30008301	636	886	5.17568	11.52693	6.35727	7.68663	-0.0595716872070133	0.928764826482056
2293	SMED30008304	1252	1535	5.96804	4.98993	3.92601	4.96133	SMED30008304	1286	1459	5.38643	5.5055	5.15405	5.34866	0.108450577886879	0.580579726329651
2294	SMED30008304	1734	1978	2.93162	17.26507	2.06797	7.42155	SMED30008304	1740	1966	3.11896	2.87141	2.77884	2.92307	-1.34423614858941	0.457702545910958
2295	SMED30008304	2154	2478	19.12788	17.26507	10.62008	15.671	SMED30008304	2203	2449	14.55964	10.43463	11.0435	12.0126	-0.383548803304287	0.295962934170747
2296	SMED30008307	981	1495	11.71204	8.96967	7.74751	9.47641	SMED30008307	1138	1488	8.23759	5.42068	8.10405	7.25411	-0.385541996366268	0.213731608045213
2297	SMED30008311	1777	2461	22.34826	16.09472	21.66941	20.0375	SMED30008311	1777	2461	31.70195	35.91842	25.81902	31.1465	0.636367533195606	0.0415744999951581
2298	SMED30008314	2178	2523	11.62028	8.68185	6.5132	8.93844	SMED30008314	2235	2485	7.47237	7.19165	7.30895	7.32432	-0.287328240049293	0.389275900095352
2299	SMED30008318	190	509	3.99029	4.10463	5.4827	4.52587	SMED30008318	231	485	3.71838	5.18731	3.9155	4.27373	-0.0826993793567199	0.723759791642851
2300	SMED30008320	692	1444	8.14356	7.04091	6.79679	7.32709	SMED30008320	708	1444	6.45968	5.78563	6.44202	6.22911	-0.23421428744094	0.0998397903133375
2301	SMED30008321	155	537	7.07741	6.13314	7.62997	6.94684	SMED30008321	166	536	5.96042	6.88355	6.57834	6.4741	-0.101677219661248	0.419545759635363
2302	SMED30008321	2346	3055	12.60851	12.03919	10.25831	11.6353	SMED30008321	2382	2902	8.49673	4.12289	7.30725	6.64229	-0.808755792227905	0.0419452224234694
2303	SMED30008324	427	857	7.27713	7.89702	8.74628	7.97348	SMED30008324	187	857	5.06191	4.2728	5.77029	5.035	-0.663217743094735	0.00839653176755526
2304	SMED30008325	784	1403	14.53881	12.84867	13.91904	13.7688	SMED30008325	945	1404	13.28548	22.07279	16.86966	17.4093	0.338455366767732	0.288102566716602
2305	SMED30008325	2192	2628	17.12202	8.47512	10.49341	12.0302	SMED30008325	2199	2613	9.94938	4.73894	4.1964	6.29491	-0.93440297065933	0.154933153308237
2306	SMED30008327	621	827	7.27246	6.48288	6.14005	6.6318	SMED30008327	654	819	3.80492	4.00573	3.26786	3.69284	-0.844669742965489	0.00320091028051468
2307	SMED30008337	96	373	3.49977	4.07757	5.33714	4.30483	SMED30008337	95	346	5.38116	4.45331	3.36134	4.3986	0.031088145412905	0.912018792055178
2308	SMED30008341	1635	1967	16.53888	13.96567	20.66857	17.0577	SMED30008341	1536	1967	18.72038	15.3044	15.94369	16.6562	-0.0343638347943006	0.867529579986695
2309	SMED30008349	2507	2755	7.20833	7.60774	6.44629	7.08745	SMED30008349	2512	2748	4.0844	3.88854	3.0575	3.67681	-0.946812025405904	0.00186659946849645
2310	SMED30008353	729	901	6.3112	6.94506	10.77254	8.0096	SMED30008353	729	913	8.0579	10.46759	6.77368	8.43306	0.0743260229032231	0.822840881029361
2311	SMED30008361	1527	1776	25.18454	17.86683	21.11073	21.3874	SMED30008361	1554	1776	14.69367	16.88053	12.1724	14.5822	-0.552552715340783	0.0639376421024672
2312	SMED30008371	846	1099	4.16646	3.85593	4.92386	4.31542	SMED30008371	890	1099	3.90613	3.87636	3.98328	3.92192	-0.137940869628699	0.340273028585151
2313	SMED30008379	2617	2978	8.71732	8.60775	11.62129	9.64879	SMED30008379	2618	2978	8.51956	7.12823	8.10086	7.91622	-0.285536326585047	0.21440129078145
